id,site_id,name,utm_code,started_at,ended_at
1796,898,Campaign Facebook EMAIL Q1,utm_source=facebook&utm_medium=email&utm_campaign=run_898_2,2026-06-04 17:07:16,
1797,899,Campaign Facebook DISPLAY Q4,utm_source=facebook&utm_medium=display&utm_campaign=run_899_1,2026-06-07 13:45:30,
1798,899,Campaign Newsletter CPC Q3,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_899_2,2026-05-28 19:53:14,2026-06-04 11:36:53
1799,900,Campaign Facebook SOCIAL Q3,utm_source=facebook&utm_medium=social&utm_campaign=run_900_1,2026-06-03 10:24:45,
1800,900,Campaign Facebook EMAIL Q4,utm_source=facebook&utm_medium=email&utm_campaign=run_900_2,2026-05-31 14:10:30,2026-06-07 22:47:39
1801,901,Campaign Newsletter EMAIL Q1,utm_source=newsletter&utm_medium=email&utm_campaign=run_901_1,2026-05-31 16:15:05,2026-06-08 02:38:53
1802,901,Campaign Newsletter DISPLAY Q2,utm_source=newsletter&utm_medium=display&utm_campaign=run_901_2,2026-05-31 03:42:41,2026-06-03 23:12:25
1803,902,Campaign Facebook AFFILIATE Q1,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_902_1,2026-05-30 11:36:44,2026-06-05 08:34:51
1804,902,Campaign Facebook DISPLAY Q2,utm_source=facebook&utm_medium=display&utm_campaign=run_902_2,2026-06-07 18:01:46,
1805,903,Campaign Linkedin CPC Q2,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_903_1,2026-06-08 15:30:05,
1806,903,Campaign Facebook CPC Q1,utm_source=facebook&utm_medium=cpc&utm_campaign=run_903_2,2026-05-31 12:39:06,
1807,904,Campaign Facebook AFFILIATE Q2,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_904_1,2026-06-07 07:57:32,
1808,904,Campaign Newsletter AFFILIATE Q1,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_904_2,2026-06-02 01:06:19,2026-06-10 07:32:43
1809,905,Campaign Facebook DISPLAY Q4,utm_source=facebook&utm_medium=display&utm_campaign=run_905_1,2026-06-09 13:30:37,2026-06-14 23:03:02
1810,905,Campaign Google SOCIAL Q3,utm_source=google&utm_medium=social&utm_campaign=run_905_2,2026-06-07 04:29:53,2026-06-10 07:54:04
1811,906,Campaign Facebook DISPLAY Q2,utm_source=facebook&utm_medium=display&utm_campaign=run_906_1,2026-06-09 13:46:09,
1812,906,Campaign Linkedin DISPLAY Q3,utm_source=linkedin&utm_medium=display&utm_campaign=run_906_2,2026-06-04 08:18:49,2026-06-07 19:47:34
1813,907,Campaign Facebook DISPLAY Q2,utm_source=facebook&utm_medium=display&utm_campaign=run_907_1,2026-06-08 19:18:19,2026-06-17 21:40:59
1814,907,Campaign Linkedin EMAIL Q1,utm_source=linkedin&utm_medium=email&utm_campaign=run_907_2,2026-05-31 03:54:07,
1815,908,Campaign Google DISPLAY Q1,utm_source=google&utm_medium=display&utm_campaign=run_908_1,2026-06-02 05:50:17,
1816,908,Campaign Newsletter AFFILIATE Q1,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_908_2,2026-05-31 01:15:31,2026-06-06 08:17:58
1817,909,Campaign Twitter AFFILIATE Q1,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_909_1,2026-05-30 17:38:22,2026-06-05 23:24:37
1818,909,Campaign Twitter DISPLAY Q2,utm_source=twitter&utm_medium=display&utm_campaign=run_909_2,2026-06-03 07:45:58,
1819,910,Campaign Facebook AFFILIATE Q3,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_910_1,2026-06-03 08:53:30,
1820,910,Campaign Google SOCIAL Q2,utm_source=google&utm_medium=social&utm_campaign=run_910_2,2026-05-30 14:07:31,
1821,911,Campaign Google SOCIAL Q3,utm_source=google&utm_medium=social&utm_campaign=run_911_1,2026-06-06 07:16:02,
1822,911,Campaign Partner EMAIL Q3,utm_source=partner&utm_medium=email&utm_campaign=run_911_2,2026-06-01 22:16:46,
1823,912,Campaign Facebook EMAIL Q4,utm_source=facebook&utm_medium=email&utm_campaign=run_912_1,2026-06-05 11:58:24,2026-06-14 20:35:08
1824,912,Campaign Partner DISPLAY Q4,utm_source=partner&utm_medium=display&utm_campaign=run_912_2,2026-06-03 03:56:57,2026-06-08 21:09:59
1825,913,Campaign Partner EMAIL Q3,utm_source=partner&utm_medium=email&utm_campaign=run_913_1,2026-06-07 18:47:27,2026-06-14 16:00:10
1826,913,Campaign Linkedin SOCIAL Q2,utm_source=linkedin&utm_medium=social&utm_campaign=run_913_2,2026-06-09 06:30:38,
1827,914,Campaign Twitter AFFILIATE Q3,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_914_1,2026-06-08 17:18:49,
1828,914,Campaign Newsletter DISPLAY Q2,utm_source=newsletter&utm_medium=display&utm_campaign=run_914_2,2026-05-30 03:25:23,2026-06-04 19:27:25
1829,915,Campaign Linkedin DISPLAY Q1,utm_source=linkedin&utm_medium=display&utm_campaign=run_915_1,2026-05-31 19:17:56,
1830,915,Campaign Twitter EMAIL Q1,utm_source=twitter&utm_medium=email&utm_campaign=run_915_2,2026-06-09 11:40:50,
1831,916,Campaign Twitter DISPLAY Q1,utm_source=twitter&utm_medium=display&utm_campaign=run_916_1,2026-06-07 04:46:08,
1832,916,Campaign Newsletter CPC Q1,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_916_2,2026-06-04 15:15:17,2026-06-09 11:03:17
1833,917,Campaign Newsletter CPC Q3,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_917_1,2026-06-04 19:38:07,2026-06-14 08:39:34
1834,917,Campaign Twitter AFFILIATE Q4,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_917_2,2026-06-07 21:00:26,
1835,918,Campaign Facebook DISPLAY Q3,utm_source=facebook&utm_medium=display&utm_campaign=run_918_1,2026-06-09 05:52:00,
1836,918,Campaign Newsletter DISPLAY Q3,utm_source=newsletter&utm_medium=display&utm_campaign=run_918_2,2026-06-02 19:34:40,2026-06-11 11:54:28
1837,919,Campaign Twitter DISPLAY Q1,utm_source=twitter&utm_medium=display&utm_campaign=run_919_1,2026-06-04 10:01:10,
1838,919,Campaign Partner AFFILIATE Q2,utm_source=partner&utm_medium=affiliate&utm_campaign=run_919_2,2026-05-29 07:22:19,
1839,920,Campaign Google DISPLAY Q2,utm_source=google&utm_medium=display&utm_campaign=run_920_1,2026-06-04 13:21:26,
1840,920,Campaign Twitter EMAIL Q1,utm_source=twitter&utm_medium=email&utm_campaign=run_920_2,2026-06-05 03:44:15,
1841,921,Campaign Twitter DISPLAY Q1,utm_source=twitter&utm_medium=display&utm_campaign=run_921_1,2026-06-02 11:42:52,2026-06-09 10:39:54
1842,921,Campaign Facebook CPC Q1,utm_source=facebook&utm_medium=cpc&utm_campaign=run_921_2,2026-06-07 13:32:10,
1843,922,Campaign Linkedin AFFILIATE Q4,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_922_1,2026-06-02 19:03:19,
1844,922,Campaign Newsletter AFFILIATE Q3,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_922_2,2026-06-06 12:35:54,
1845,923,Campaign Twitter SOCIAL Q4,utm_source=twitter&utm_medium=social&utm_campaign=run_923_1,2026-05-31 06:07:07,2026-06-07 15:43:03
1846,923,Campaign Newsletter EMAIL Q4,utm_source=newsletter&utm_medium=email&utm_campaign=run_923_2,2026-05-31 06:11:37,2026-06-06 17:39:39
1847,924,Campaign Twitter AFFILIATE Q4,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_924_1,2026-06-04 16:19:49,2026-06-12 20:38:49
1848,924,Campaign Twitter AFFILIATE Q2,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_924_2,2026-06-01 02:49:46,2026-06-07 00:02:04
1849,925,Campaign Newsletter CPC Q4,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_925_1,2026-05-30 07:00:48,
1850,925,Campaign Partner CPC Q4,utm_source=partner&utm_medium=cpc&utm_campaign=run_925_2,2026-06-05 09:14:28,
1851,926,Campaign Newsletter EMAIL Q1,utm_source=newsletter&utm_medium=email&utm_campaign=run_926_1,2026-06-02 19:10:29,
1852,926,Campaign Partner CPC Q2,utm_source=partner&utm_medium=cpc&utm_campaign=run_926_2,2026-06-04 00:06:56,
1853,927,Campaign Twitter EMAIL Q3,utm_source=twitter&utm_medium=email&utm_campaign=run_927_1,2026-06-03 10:51:40,
1854,927,Campaign Partner SOCIAL Q4,utm_source=partner&utm_medium=social&utm_campaign=run_927_2,2026-05-31 01:29:47,
1855,928,Campaign Facebook EMAIL Q2,utm_source=facebook&utm_medium=email&utm_campaign=run_928_1,2026-06-02 17:28:08,2026-06-08 07:14:13
1856,928,Campaign Twitter EMAIL Q4,utm_source=twitter&utm_medium=email&utm_campaign=run_928_2,2026-06-04 00:59:19,
1857,929,Campaign Partner DISPLAY Q1,utm_source=partner&utm_medium=display&utm_campaign=run_929_1,2026-06-09 09:28:27,
1858,929,Campaign Twitter CPC Q1,utm_source=twitter&utm_medium=cpc&utm_campaign=run_929_2,2026-06-08 20:14:34,
1859,930,Campaign Partner EMAIL Q1,utm_source=partner&utm_medium=email&utm_campaign=run_930_1,2026-06-02 12:38:23,
1860,930,Campaign Newsletter CPC Q3,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_930_2,2026-05-30 17:23:42,2026-06-06 20:20:31
1861,931,Campaign Newsletter CPC Q3,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_931_1,2026-06-06 17:11:49,2026-06-11 04:10:04
1862,931,Campaign Twitter SOCIAL Q1,utm_source=twitter&utm_medium=social&utm_campaign=run_931_2,2026-06-03 10:33:50,2026-06-12 22:48:05
1863,932,Campaign Partner CPC Q4,utm_source=partner&utm_medium=cpc&utm_campaign=run_932_1,2026-06-05 23:46:08,
1864,932,Campaign Twitter SOCIAL Q1,utm_source=twitter&utm_medium=social&utm_campaign=run_932_2,2026-06-07 05:48:32,2026-06-12 14:20:01
1865,933,Campaign Linkedin CPC Q4,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_933_1,2026-06-07 03:11:44,2026-06-14 04:07:43
1866,933,Campaign Partner DISPLAY Q1,utm_source=partner&utm_medium=display&utm_campaign=run_933_2,2026-06-07 02:34:09,
1867,934,Campaign Linkedin SOCIAL Q1,utm_source=linkedin&utm_medium=social&utm_campaign=run_934_1,2026-06-06 07:06:17,
1868,934,Campaign Linkedin AFFILIATE Q4,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_934_2,2026-05-30 11:56:05,2026-06-05 02:32:47
1869,935,Campaign Linkedin CPC Q1,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_935_1,2026-05-31 10:06:49,
1870,935,Campaign Newsletter DISPLAY Q4,utm_source=newsletter&utm_medium=display&utm_campaign=run_935_2,2026-05-30 16:48:21,2026-06-04 00:12:34
1871,936,Campaign Facebook CPC Q3,utm_source=facebook&utm_medium=cpc&utm_campaign=run_936_1,2026-06-06 01:26:55,2026-06-10 07:43:21
1872,936,Campaign Facebook AFFILIATE Q3,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_936_2,2026-05-28 17:40:23,2026-06-01 12:55:34
1873,937,Campaign Google SOCIAL Q2,utm_source=google&utm_medium=social&utm_campaign=run_937_1,2026-06-03 07:08:10,
1874,937,Campaign Facebook DISPLAY Q1,utm_source=facebook&utm_medium=display&utm_campaign=run_937_2,2026-06-08 09:47:28,
1875,938,Campaign Twitter DISPLAY Q3,utm_source=twitter&utm_medium=display&utm_campaign=run_938_1,2026-05-29 17:27:57,2026-06-01 22:46:39
1876,938,Campaign Facebook CPC Q2,utm_source=facebook&utm_medium=cpc&utm_campaign=run_938_2,2026-05-29 01:30:03,2026-06-01 19:48:54
1877,939,Campaign Linkedin AFFILIATE Q1,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_939_1,2026-06-08 11:12:29,2026-06-15 05:10:36
1878,939,Campaign Newsletter CPC Q2,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_939_2,2026-06-04 07:03:29,2026-06-09 12:52:08
1879,940,Campaign Linkedin AFFILIATE Q4,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_940_1,2026-06-04 10:28:58,2026-06-08 10:08:01
1880,940,Campaign Linkedin EMAIL Q3,utm_source=linkedin&utm_medium=email&utm_campaign=run_940_2,2026-05-31 03:03:37,
1881,941,Campaign Partner SOCIAL Q2,utm_source=partner&utm_medium=social&utm_campaign=run_941_1,2026-06-07 06:13:49,
1882,941,Campaign Linkedin CPC Q2,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_941_2,2026-06-08 14:23:31,
1883,942,Campaign Google EMAIL Q4,utm_source=google&utm_medium=email&utm_campaign=run_942_1,2026-05-30 22:52:03,
1884,942,Campaign Linkedin AFFILIATE Q1,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_942_2,2026-06-03 11:49:00,
1885,943,Campaign Partner DISPLAY Q4,utm_source=partner&utm_medium=display&utm_campaign=run_943_1,2026-06-07 16:49:12,2026-06-17 05:47:00
1886,943,Campaign Partner DISPLAY Q2,utm_source=partner&utm_medium=display&utm_campaign=run_943_2,2026-05-28 18:10:05,2026-06-06 00:57:12
1887,944,Campaign Newsletter EMAIL Q3,utm_source=newsletter&utm_medium=email&utm_campaign=run_944_1,2026-06-06 12:46:06,
1888,944,Campaign Facebook CPC Q4,utm_source=facebook&utm_medium=cpc&utm_campaign=run_944_2,2026-06-05 02:08:36,2026-06-09 14:23:12
1889,945,Campaign Linkedin SOCIAL Q2,utm_source=linkedin&utm_medium=social&utm_campaign=run_945_1,2026-06-05 04:10:07,2026-06-12 19:28:55
1890,945,Campaign Facebook DISPLAY Q4,utm_source=facebook&utm_medium=display&utm_campaign=run_945_2,2026-06-09 13:33:52,2026-06-18 07:54:56
1891,946,Campaign Facebook CPC Q4,utm_source=facebook&utm_medium=cpc&utm_campaign=run_946_1,2026-06-01 05:45:11,
1892,946,Campaign Google DISPLAY Q3,utm_source=google&utm_medium=display&utm_campaign=run_946_2,2026-06-09 14:13:14,2026-06-18 16:34:35
1893,947,Campaign Linkedin SOCIAL Q4,utm_source=linkedin&utm_medium=social&utm_campaign=run_947_1,2026-06-01 12:48:58,
1894,947,Campaign Linkedin AFFILIATE Q2,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_947_2,2026-06-01 12:36:15,2026-06-10 02:04:49
1895,948,Campaign Partner CPC Q1,utm_source=partner&utm_medium=cpc&utm_campaign=run_948_1,2026-06-07 06:32:32,
1896,948,Campaign Linkedin SOCIAL Q4,utm_source=linkedin&utm_medium=social&utm_campaign=run_948_2,2026-06-09 11:50:46,
1897,949,Campaign Partner DISPLAY Q4,utm_source=partner&utm_medium=display&utm_campaign=run_949_1,2026-06-08 21:41:17,
1898,949,Campaign Linkedin DISPLAY Q2,utm_source=linkedin&utm_medium=display&utm_campaign=run_949_2,2026-05-31 01:01:57,2026-06-06 19:23:43
1899,950,Campaign Google AFFILIATE Q2,utm_source=google&utm_medium=affiliate&utm_campaign=run_950_1,2026-06-04 23:10:18,
1900,950,Campaign Newsletter SOCIAL Q2,utm_source=newsletter&utm_medium=social&utm_campaign=run_950_2,2026-06-05 14:57:26,
1901,951,Campaign Partner AFFILIATE Q2,utm_source=partner&utm_medium=affiliate&utm_campaign=run_951_1,2026-06-06 11:49:07,2026-06-10 17:05:02
1902,951,Campaign Newsletter DISPLAY Q4,utm_source=newsletter&utm_medium=display&utm_campaign=run_951_2,2026-06-01 11:09:14,
1903,952,Campaign Twitter SOCIAL Q2,utm_source=twitter&utm_medium=social&utm_campaign=run_952_1,2026-05-28 23:47:11,
1904,952,Campaign Twitter DISPLAY Q1,utm_source=twitter&utm_medium=display&utm_campaign=run_952_2,2026-06-05 00:57:04,2026-06-10 08:38:57
1905,953,Campaign Linkedin AFFILIATE Q3,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_953_1,2026-06-06 16:00:30,
1906,953,Campaign Newsletter CPC Q2,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_953_2,2026-06-06 05:36:29,2026-06-14 17:58:21
1907,954,Campaign Linkedin CPC Q4,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_954_1,2026-05-29 00:05:03,
1908,954,Campaign Google CPC Q3,utm_source=google&utm_medium=cpc&utm_campaign=run_954_2,2026-06-03 13:36:19,
1909,955,Campaign Partner CPC Q4,utm_source=partner&utm_medium=cpc&utm_campaign=run_955_1,2026-06-06 13:05:39,
1910,955,Campaign Google CPC Q4,utm_source=google&utm_medium=cpc&utm_campaign=run_955_2,2026-06-07 23:43:11,
1911,956,Campaign Facebook CPC Q1,utm_source=facebook&utm_medium=cpc&utm_campaign=run_956_1,2026-05-29 17:17:55,
1912,956,Campaign Newsletter SOCIAL Q1,utm_source=newsletter&utm_medium=social&utm_campaign=run_956_2,2026-06-05 20:55:18,2026-06-13 10:47:19
1913,957,Campaign Newsletter CPC Q4,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_957_1,2026-06-01 14:20:52,
1914,957,Campaign Facebook DISPLAY Q2,utm_source=facebook&utm_medium=display&utm_campaign=run_957_2,2026-05-30 08:40:31,
1915,958,Campaign Linkedin SOCIAL Q4,utm_source=linkedin&utm_medium=social&utm_campaign=run_958_1,2026-06-06 23:57:35,
1916,958,Campaign Linkedin AFFILIATE Q1,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_958_2,2026-06-07 03:24:59,2026-06-16 21:44:55
1917,959,Campaign Partner CPC Q4,utm_source=partner&utm_medium=cpc&utm_campaign=run_959_1,2026-06-06 12:06:01,2026-06-15 01:15:59
1918,959,Campaign Google SOCIAL Q1,utm_source=google&utm_medium=social&utm_campaign=run_959_2,2026-06-04 06:14:32,2026-06-10 18:40:12
1919,960,Campaign Newsletter SOCIAL Q3,utm_source=newsletter&utm_medium=social&utm_campaign=run_960_1,2026-06-02 18:46:56,2026-06-11 03:57:45
1920,960,Campaign Facebook SOCIAL Q2,utm_source=facebook&utm_medium=social&utm_campaign=run_960_2,2026-06-03 10:35:08,
1921,961,Campaign Linkedin EMAIL Q1,utm_source=linkedin&utm_medium=email&utm_campaign=run_961_1,2026-06-07 10:03:59,2026-06-16 17:12:01
1922,961,Campaign Google EMAIL Q1,utm_source=google&utm_medium=email&utm_campaign=run_961_2,2026-06-01 03:29:05,2026-06-07 18:42:43
1923,962,Campaign Newsletter EMAIL Q4,utm_source=newsletter&utm_medium=email&utm_campaign=run_962_1,2026-05-29 20:20:40,
1924,962,Campaign Newsletter CPC Q2,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_962_2,2026-05-29 20:28:31,2026-06-06 06:37:35
1925,963,Campaign Twitter SOCIAL Q3,utm_source=twitter&utm_medium=social&utm_campaign=run_963_1,2026-06-04 11:07:12,
1926,963,Campaign Twitter DISPLAY Q2,utm_source=twitter&utm_medium=display&utm_campaign=run_963_2,2026-06-01 15:47:04,
1927,964,Campaign Newsletter CPC Q1,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_964_1,2026-05-31 03:29:12,2026-06-06 16:46:03
1928,964,Campaign Twitter EMAIL Q4,utm_source=twitter&utm_medium=email&utm_campaign=run_964_2,2026-05-30 13:52:17,2026-06-08 10:53:36
1929,965,Campaign Facebook EMAIL Q1,utm_source=facebook&utm_medium=email&utm_campaign=run_965_1,2026-06-08 09:12:14,
1930,965,Campaign Google AFFILIATE Q3,utm_source=google&utm_medium=affiliate&utm_campaign=run_965_2,2026-06-04 06:45:03,2026-06-07 12:45:10
1931,966,Campaign Partner AFFILIATE Q2,utm_source=partner&utm_medium=affiliate&utm_campaign=run_966_1,2026-06-01 21:08:48,2026-06-11 19:04:57
1932,966,Campaign Google DISPLAY Q4,utm_source=google&utm_medium=display&utm_campaign=run_966_2,2026-06-08 15:00:54,2026-06-16 09:33:37
1933,967,Campaign Partner CPC Q3,utm_source=partner&utm_medium=cpc&utm_campaign=run_967_1,2026-06-07 23:03:27,2026-06-12 08:47:02
1934,967,Campaign Partner DISPLAY Q4,utm_source=partner&utm_medium=display&utm_campaign=run_967_2,2026-05-30 07:17:43,2026-06-05 12:09:13
1935,968,Campaign Partner CPC Q2,utm_source=partner&utm_medium=cpc&utm_campaign=run_968_1,2026-06-03 07:24:50,2026-06-11 19:03:06
1936,968,Campaign Linkedin CPC Q3,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_968_2,2026-06-04 01:11:52,
1937,969,Campaign Linkedin DISPLAY Q3,utm_source=linkedin&utm_medium=display&utm_campaign=run_969_1,2026-06-01 04:17:25,
1938,969,Campaign Facebook AFFILIATE Q4,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_969_2,2026-06-03 10:41:20,2026-06-07 23:51:07
1939,970,Campaign Twitter SOCIAL Q3,utm_source=twitter&utm_medium=social&utm_campaign=run_970_1,2026-05-29 15:16:03,2026-06-06 06:43:13
1940,970,Campaign Google AFFILIATE Q4,utm_source=google&utm_medium=affiliate&utm_campaign=run_970_2,2026-06-03 10:03:13,2026-06-07 08:15:52
1941,971,Campaign Partner AFFILIATE Q1,utm_source=partner&utm_medium=affiliate&utm_campaign=run_971_1,2026-06-07 10:34:29,2026-06-13 05:33:02
1942,971,Campaign Linkedin CPC Q2,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_971_2,2026-05-29 10:02:16,2026-06-04 02:11:43
1943,972,Campaign Linkedin AFFILIATE Q2,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_972_1,2026-06-04 00:37:01,2026-06-09 00:06:23
1944,972,Campaign Facebook AFFILIATE Q3,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_972_2,2026-06-01 06:38:53,2026-06-05 08:59:17
1945,973,Campaign Partner EMAIL Q4,utm_source=partner&utm_medium=email&utm_campaign=run_973_1,2026-06-05 07:27:33,
1946,973,Campaign Facebook AFFILIATE Q2,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_973_2,2026-06-06 05:04:09,2026-06-13 08:20:39
1947,974,Campaign Partner AFFILIATE Q2,utm_source=partner&utm_medium=affiliate&utm_campaign=run_974_1,2026-06-06 15:15:30,2026-06-14 05:34:23
1948,974,Campaign Google DISPLAY Q2,utm_source=google&utm_medium=display&utm_campaign=run_974_2,2026-05-30 01:10:04,
1949,975,Campaign Twitter EMAIL Q3,utm_source=twitter&utm_medium=email&utm_campaign=run_975_1,2026-06-04 14:50:54,
1950,975,Campaign Facebook AFFILIATE Q4,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_975_2,2026-06-08 13:08:03,
1951,976,Campaign Facebook AFFILIATE Q3,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_976_1,2026-05-29 23:25:34,2026-06-04 00:56:54
1952,976,Campaign Partner CPC Q4,utm_source=partner&utm_medium=cpc&utm_campaign=run_976_2,2026-06-01 22:16:07,2026-06-06 23:54:17
1953,977,Campaign Facebook CPC Q1,utm_source=facebook&utm_medium=cpc&utm_campaign=run_977_1,2026-06-06 14:11:56,2026-06-14 10:29:05
