id,device_id,title,body,sent_at,opened_at
3465,1938,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-16 22:35:28,
3466,1939,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-18 22:29:05,2026-05-18 22:49:24
3467,1939,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-15 07:13:03,
3468,1939,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-17 08:49:15,
3469,1940,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-06-04 19:00:36,2026-06-04 20:14:27
3470,1941,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-26 07:13:54,
3471,1942,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-24 05:27:55,2026-05-24 05:36:11
3472,1944,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-17 16:47:58,2026-05-17 17:23:07
3473,1945,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-19 16:24:53,
3474,1946,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-23 17:18:03,
3475,1946,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-23 13:29:50,2026-05-23 13:45:35
3476,1946,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-22 09:31:19,
3477,1947,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-27 06:19:58,
3478,1947,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-28 06:08:50,
3479,1947,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-28 07:24:17,
3480,1948,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-31 11:21:05,2026-05-31 12:09:07
3481,1948,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-29 08:52:46,
3482,1948,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-30 10:16:51,2026-05-30 11:20:06
3483,1949,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-11 17:14:03,2026-05-11 17:35:34
3484,1949,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-11 01:29:48,2026-05-11 03:14:53
3485,1950,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-05 19:13:04,2026-05-05 19:50:13
3486,1950,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-08 11:42:41,
3487,1950,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-04 13:27:48,
3488,1951,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-15 01:03:19,2026-05-15 01:15:40
3489,1951,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-16 03:44:01,
3490,1951,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-14 09:31:22,2026-05-14 09:53:49
3491,1952,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-12 00:50:51,
3492,1952,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-11 23:18:54,
3493,1952,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-12 23:57:57,
3494,1953,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-06 12:38:02,2026-05-06 14:15:56
3495,1954,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-07 02:46:20,2026-05-07 03:59:50
3496,1954,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-04 12:42:52,2026-05-04 14:25:46
3497,1954,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-03 05:44:09,
3498,1955,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-03 00:18:27,
3499,1956,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-13 01:25:26,2026-05-13 02:29:24
3500,1956,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-12 10:46:54,
3501,1957,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-09 02:30:33,2026-05-09 03:41:02
3502,1957,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-08 16:58:34,
3503,1958,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-30 02:18:47,2026-05-30 04:18:08
3504,1958,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-27 18:04:54,
3505,1959,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-28 03:04:46,
3506,1960,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-04-14 23:59:09,
3507,1960,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-04-17 14:42:07,
3508,1960,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-04-17 11:11:31,
3509,1961,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-23 15:53:16,
3510,1961,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-20 05:20:29,
3511,1962,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-06-02 07:48:57,
3512,1963,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-06-01 05:57:48,
3513,1963,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-06-01 00:16:50,
3514,1964,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-28 15:36:41,2026-05-28 15:48:49
3515,1965,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-05 20:30:29,2026-05-05 20:37:02
3516,1965,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-09 02:28:19,
3517,1965,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-06 01:19:34,
3518,1966,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-05 19:37:32,2026-05-05 20:04:33
3519,1966,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-08 05:33:35,
3520,1967,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-04-24 20:11:04,
3521,1969,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-03 20:39:50,2026-05-03 20:59:05
3522,1970,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-02 01:36:38,
3523,1971,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-06-04 00:38:59,2026-06-04 02:04:55
3524,1972,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-25 23:25:33,2026-05-26 00:59:35
3525,1972,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-26 01:36:50,2026-05-26 02:16:18
3526,1973,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-04-26 23:57:24,2026-04-27 00:59:32
3527,1973,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-24 07:15:55,2026-04-24 08:42:22
3528,1973,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-04-26 10:16:54,2026-04-26 11:43:35
3529,1975,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-04 12:10:09,
3530,1975,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-04 21:22:58,
3531,1976,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-24 19:52:07,
3532,1976,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-04-26 02:04:48,
3533,1976,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-04-23 10:52:00,
3534,1977,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-04-26 13:06:05,
3535,1977,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-04-25 08:14:24,2026-04-25 09:47:32
3536,1979,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-18 16:35:36,
3537,1979,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-18 07:45:23,2026-05-18 08:59:31
3538,1980,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-07 07:40:37,
3539,1980,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-04 05:59:08,2026-05-04 06:27:56
3540,1980,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-03 13:31:05,
3541,1981,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-04-26 10:33:45,
3542,1981,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-04-24 10:14:17,
3543,1981,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-04-24 00:26:15,
3544,1982,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-06-04 20:47:32,
3545,1983,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-13 00:18:29,
3546,1983,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-12 23:15:31,
3547,1984,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-26 14:03:56,2026-05-26 14:29:20
3548,1984,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-26 12:07:09,
3549,1984,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-26 12:40:08,
3550,1985,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-30 11:04:08,2026-05-30 12:08:19
3551,1986,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-16 20:41:10,
3552,1987,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-05 18:07:06,
3553,1988,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-22 16:20:28,2026-05-22 17:03:08
3554,1988,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-22 16:40:54,2026-05-22 17:08:34
3555,1990,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-31 10:43:06,
3556,1991,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-13 13:26:17,
3557,1991,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-13 14:32:34,
3558,1992,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-25 13:42:39,2026-05-25 15:11:44
3559,1992,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-23 14:26:55,
3560,1993,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-24 00:55:43,
3561,1993,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-26 03:33:35,
3562,1993,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-24 00:26:19,
3563,1994,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-04-14 22:51:09,
3564,1996,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-05-06 10:05:31,2026-05-06 10:29:15
3565,1996,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-05 21:41:43,
3566,1996,We miss you!,Log back in today to claim your daily activity bonus streaks!,2026-05-03 08:38:40,
3567,1997,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-27 20:44:59,
3568,1998,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-27 18:05:51,2026-04-27 19:32:36
3569,1998,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-28 10:18:55,
3570,1999,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-06-02 15:22:59,2026-06-02 16:00:15
3571,1999,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-06-01 21:45:45,
3572,1999,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-05-31 08:44:58,
3573,2000,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-04-22 19:55:41,
3574,2001,Don't miss out!,Check out our latest exclusive drops waiting for you inside the app.,2026-06-03 22:24:41,
3575,2001,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-06-03 08:40:36,
3576,2002,Purchase Confirmed,Your payment transaction was successful. Thank you for your support!,2026-06-03 18:48:57,
