id,product_id,variant_sku,color,size,price_cents,weight_grams
7751,2218,PROD-382-2218-VAR1,Navy Blue,XS,10258,2589
7752,2218,PROD-382-2218-VAR2,Olive Green,M,11758,3042
7753,2218,PROD-382-2218-VAR3,Crimson,XL,11758,635
7754,2219,PROD-488-2219-VAR1,Navy Blue,M,15459,3359
7755,2219,PROD-488-2219-VAR2,Silver,One-Size,16459,3816
7756,2220,PROD-775-2220-VAR1,Silver,XXL,7702,2876
7757,2220,PROD-775-2220-VAR2,Black,L,6702,2953
7758,2220,PROD-775-2220-VAR3,Black,M,7702,3777
7759,2220,PROD-775-2220-VAR4,Crimson,One-Size,9202,4095
7760,2220,PROD-775-2220-VAR5,Slate Gray,XXL,6202,3752
7761,2221,PROD-646-2221-VAR1,White,XS,13591,4447
7762,2221,PROD-646-2221-VAR2,Silver,XXL,12591,515
7763,2221,PROD-646-2221-VAR3,Crimson,XL,13591,2963
7764,2221,PROD-646-2221-VAR4,White,L,12591,1191
7765,2222,PROD-772-2222-VAR1,Black,M,17793,1760
7766,2222,PROD-772-2222-VAR2,White,XL,19293,952
7767,2222,PROD-772-2222-VAR3,Crimson,One-Size,18293,872
7768,2222,PROD-772-2222-VAR4,Olive Green,XL,20793,3515
7769,2222,PROD-772-2222-VAR5,White,XXL,18293,3184
7770,2223,PROD-734-2223-VAR1,Black,L,17019,1293
7771,2223,PROD-734-2223-VAR2,Olive Green,L,14019,3380
7772,2224,PROD-934-2224-VAR1,Black,XL,22542,3953
7773,2224,PROD-934-2224-VAR2,White,S,22542,3182
7774,2225,PROD-938-2225-VAR1,Olive Green,XL,10220,607
7775,2225,PROD-938-2225-VAR2,Olive Green,One-Size,10220,2708
7776,2225,PROD-938-2225-VAR3,White,L,12720,1491
7777,2225,PROD-938-2225-VAR4,White,XL,12720,4231
7778,2225,PROD-938-2225-VAR5,Navy Blue,S,9720,1437
7779,2226,PROD-462-2226-VAR1,White,L,12977,793
7780,2226,PROD-462-2226-VAR2,Black,One-Size,12977,2714
7781,2226,PROD-462-2226-VAR3,Black,M,12977,1708
7782,2226,PROD-462-2226-VAR4,Navy Blue,L,12977,1591
7783,2227,PROD-419-2227-VAR1,Navy Blue,M,27062,2248
7784,2227,PROD-419-2227-VAR2,Slate Gray,XXL,24562,2309
7785,2227,PROD-419-2227-VAR3,Silver,S,27062,1915
7786,2227,PROD-419-2227-VAR4,Black,M,27062,1848
7787,2227,PROD-419-2227-VAR5,Slate Gray,XL,27062,2669
7788,2228,PROD-508-2228-VAR1,Navy Blue,S,19541,3573
7789,2228,PROD-508-2228-VAR2,Olive Green,XL,19041,3048
7790,2228,PROD-508-2228-VAR3,Olive Green,XL,19541,2785
7791,2229,PROD-262-2229-VAR1,Black,S,20322,1494
7792,2229,PROD-262-2229-VAR2,Navy Blue,XXL,17322,2660
7793,2229,PROD-262-2229-VAR3,Silver,L,17322,1718
7794,2229,PROD-262-2229-VAR4,Black,XXL,17322,4057
7795,2230,PROD-591-2230-VAR1,Navy Blue,XXL,2305,3114
7796,2230,PROD-591-2230-VAR2,White,XS,1805,191
7797,2231,PROD-988-2231-VAR1,Black,S,1046,483
7798,2231,PROD-988-2231-VAR2,Olive Green,One-Size,4046,3489
7799,2231,PROD-988-2231-VAR3,Olive Green,One-Size,4046,3632
7800,2231,PROD-988-2231-VAR4,Slate Gray,M,4046,3878
7801,2232,PROD-227-2232-VAR1,White,L,14315,1204
7802,2232,PROD-227-2232-VAR2,Slate Gray,L,15815,187
7803,2232,PROD-227-2232-VAR3,Slate Gray,One-Size,14315,539
7804,2232,PROD-227-2232-VAR4,White,XL,14315,2947
7805,2233,PROD-623-2233-VAR1,Black,XS,9493,3143
7806,2233,PROD-623-2233-VAR2,Black,S,9493,3481
7807,2234,PROD-806-2234-VAR1,Crimson,L,12303,2214
7808,2234,PROD-806-2234-VAR2,Slate Gray,XXL,12303,3022
7809,2234,PROD-806-2234-VAR3,Slate Gray,XL,13303,3031
7810,2234,PROD-806-2234-VAR4,Navy Blue,S,13303,3310
7811,2235,PROD-364-2235-VAR1,Slate Gray,One-Size,14848,2396
7812,2235,PROD-364-2235-VAR2,White,S,13848,2411
7813,2236,PROD-168-2236-VAR1,Olive Green,M,23221,1493
7814,2236,PROD-168-2236-VAR2,Black,L,23221,1241
7815,2236,PROD-168-2236-VAR3,Slate Gray,L,20721,4360
7816,2237,PROD-187-2237-VAR1,White,XS,26477,3904
7817,2237,PROD-187-2237-VAR2,White,S,23477,1754
7818,2237,PROD-187-2237-VAR3,Olive Green,XXL,23477,3966
7819,2237,PROD-187-2237-VAR4,Black,XXL,26477,1272
7820,2238,PROD-261-2238-VAR1,Olive Green,XXL,12658,172
7821,2238,PROD-261-2238-VAR2,Slate Gray,XL,11158,1602
7822,2238,PROD-261-2238-VAR3,Silver,M,9658,489
7823,2239,PROD-382-2239-VAR1,Olive Green,M,10248,3301
7824,2239,PROD-382-2239-VAR2,White,XS,7248,3655
7825,2239,PROD-382-2239-VAR3,Olive Green,XS,10248,1421
7826,2240,PROD-542-2240-VAR1,Olive Green,XS,18241,3566
7827,2240,PROD-542-2240-VAR2,Crimson,S,17241,1604
7828,2240,PROD-542-2240-VAR3,Navy Blue,XXL,18241,2328
7829,2240,PROD-542-2240-VAR4,Crimson,L,16741,1501
7830,2241,PROD-494-2241-VAR1,Crimson,XL,21270,889
7831,2241,PROD-494-2241-VAR2,Black,XL,21770,2933
7832,2241,PROD-494-2241-VAR3,Slate Gray,One-Size,22770,1181
7833,2241,PROD-494-2241-VAR4,Olive Green,XL,21770,3173
7834,2242,PROD-739-2242-VAR1,White,XS,7032,3527
7835,2242,PROD-739-2242-VAR2,Crimson,S,5532,915
7836,2243,PROD-936-2243-VAR1,Navy Blue,XXL,25737,633
7837,2243,PROD-936-2243-VAR2,Olive Green,S,22737,1913
7838,2244,PROD-562-2244-VAR1,White,M,15693,652
7839,2244,PROD-562-2244-VAR2,Crimson,M,15193,2545
7840,2244,PROD-562-2244-VAR3,Slate Gray,XS,15693,1233
7841,2245,PROD-984-2245-VAR1,Black,One-Size,7374,2577
7842,2245,PROD-984-2245-VAR2,Slate Gray,XL,6874,3017
7843,2245,PROD-984-2245-VAR3,Navy Blue,One-Size,7374,514
7844,2246,PROD-783-2246-VAR1,Black,XXL,10251,1416
7845,2246,PROD-783-2246-VAR2,Silver,XXL,8751,1189
7846,2246,PROD-783-2246-VAR3,Slate Gray,XL,11751,503
7847,2246,PROD-783-2246-VAR4,Black,XXL,11751,2414
7848,2247,PROD-866-2247-VAR1,Slate Gray,XXL,8767,1588
7849,2247,PROD-866-2247-VAR2,Slate Gray,XS,5767,2672
7850,2247,PROD-866-2247-VAR3,Black,L,5767,4061
7851,2248,PROD-693-2248-VAR1,Navy Blue,XXL,12653,4269
7852,2248,PROD-693-2248-VAR2,White,L,12653,2974
7853,2248,PROD-693-2248-VAR3,Silver,XS,11653,2383
7854,2248,PROD-693-2248-VAR4,Black,XS,11653,3729
7855,2249,PROD-104-2249-VAR1,Silver,S,21271,3402
7856,2249,PROD-104-2249-VAR2,Black,M,23771,1806
7857,2249,PROD-104-2249-VAR3,Crimson,XL,21271,402
7858,2249,PROD-104-2249-VAR4,Olive Green,S,23771,1341
7859,2249,PROD-104-2249-VAR5,Silver,XXL,22271,2522
7860,2250,PROD-581-2250-VAR1,White,M,1846,307
7861,2250,PROD-581-2250-VAR2,Silver,XL,3346,342
7862,2250,PROD-581-2250-VAR3,Olive Green,XS,1846,2327
7863,2250,PROD-581-2250-VAR4,Crimson,XXL,3346,685
7864,2250,PROD-581-2250-VAR5,Silver,XL,4846,3673
7865,2251,PROD-512-2251-VAR1,Crimson,M,20270,1258
7866,2251,PROD-512-2251-VAR2,Black,XL,20270,1567
7867,2251,PROD-512-2251-VAR3,Silver,M,19770,833
7868,2251,PROD-512-2251-VAR4,Black,XXL,22770,1075
7869,2251,PROD-512-2251-VAR5,Slate Gray,XS,22770,2651
7870,2252,PROD-458-2252-VAR1,Olive Green,XS,2462,3336
7871,2252,PROD-458-2252-VAR2,Crimson,XXL,3962,2009
7872,2253,PROD-446-2253-VAR1,Black,XS,10131,2447
7873,2253,PROD-446-2253-VAR2,White,XS,12631,3657
7874,2254,PROD-151-2254-VAR1,Olive Green,L,19279,465
7875,2254,PROD-151-2254-VAR2,Slate Gray,One-Size,17779,2720
7876,2254,PROD-151-2254-VAR3,Black,One-Size,19279,2589
7877,2254,PROD-151-2254-VAR4,Silver,S,18279,3829
7878,2254,PROD-151-2254-VAR5,Silver,L,20779,1645
7879,2255,PROD-617-2255-VAR1,Crimson,L,8378,1713
7880,2255,PROD-617-2255-VAR2,Slate Gray,S,10878,588
7881,2255,PROD-617-2255-VAR3,Navy Blue,One-Size,7878,2465
7882,2255,PROD-617-2255-VAR4,Slate Gray,M,9378,2358
7883,2256,PROD-944-2256-VAR1,Olive Green,S,13131,2378
7884,2256,PROD-944-2256-VAR2,Navy Blue,XXL,12631,602
7885,2256,PROD-944-2256-VAR3,Black,M,13131,2032
7886,2256,PROD-944-2256-VAR4,Silver,One-Size,13131,3530
7887,2257,PROD-468-2257-VAR1,Olive Green,XL,24317,4178
7888,2257,PROD-468-2257-VAR2,Olive Green,XXL,24317,4101
7889,2258,PROD-303-2258-VAR1,White,XS,7893,4077
7890,2258,PROD-303-2258-VAR2,White,XS,6393,660
7891,2258,PROD-303-2258-VAR3,White,S,6893,3218
7892,2258,PROD-303-2258-VAR4,White,XS,6893,1913
7893,2259,PROD-741-2259-VAR1,Silver,XS,3226,494
7894,2259,PROD-741-2259-VAR2,Silver,XXL,4726,499
7895,2259,PROD-741-2259-VAR3,Slate Gray,XS,3226,1385
7896,2259,PROD-741-2259-VAR4,Black,One-Size,3726,2382
7897,2259,PROD-741-2259-VAR5,Navy Blue,XL,3726,3227
7898,2260,PROD-642-2260-VAR1,White,XL,14887,3202
7899,2260,PROD-642-2260-VAR2,Slate Gray,S,15387,1961
7900,2260,PROD-642-2260-VAR3,Navy Blue,S,16387,3723
7901,2260,PROD-642-2260-VAR4,Black,L,15387,4192
7902,2261,PROD-852-2261-VAR1,White,XL,19529,4239
7903,2261,PROD-852-2261-VAR2,White,One-Size,19529,2594
7904,2262,PROD-498-2262-VAR1,Navy Blue,One-Size,5428,949
7905,2262,PROD-498-2262-VAR2,Crimson,M,5428,888
7906,2262,PROD-498-2262-VAR3,Black,XL,5428,4422
7907,2262,PROD-498-2262-VAR4,Navy Blue,XS,5428,499
7908,2262,PROD-498-2262-VAR5,Silver,XL,8428,2726
7909,2263,PROD-686-2263-VAR1,Silver,XXL,3782,3042
7910,2263,PROD-686-2263-VAR2,Silver,S,6282,2461
7911,2263,PROD-686-2263-VAR3,Silver,XL,6282,4247
7912,2263,PROD-686-2263-VAR4,Olive Green,L,6282,3087
7913,2264,PROD-682-2264-VAR1,Silver,S,5322,2598
7914,2264,PROD-682-2264-VAR2,Olive Green,XL,3822,3582
7915,2264,PROD-682-2264-VAR3,Crimson,One-Size,2322,4457
7916,2265,PROD-727-2265-VAR1,White,L,9363,3681
7917,2265,PROD-727-2265-VAR2,White,L,11863,2752
7918,2265,PROD-727-2265-VAR3,Slate Gray,S,10363,4489
7919,2265,PROD-727-2265-VAR4,Olive Green,One-Size,9363,676
7920,2266,PROD-822-2266-VAR1,Black,One-Size,5476,1259
7921,2266,PROD-822-2266-VAR2,Crimson,XXL,8476,2909
7922,2266,PROD-822-2266-VAR3,Silver,L,6976,1598
7923,2267,PROD-267-2267-VAR1,Crimson,M,15222,2583
7924,2267,PROD-267-2267-VAR2,Navy Blue,One-Size,15222,1642
7925,2267,PROD-267-2267-VAR3,Olive Green,XS,16222,3546
7926,2267,PROD-267-2267-VAR4,Black,XS,15222,3458
7927,2267,PROD-267-2267-VAR5,Olive Green,L,16222,1350
7928,2268,PROD-502-2268-VAR1,Olive Green,XS,16413,2104
7929,2268,PROD-502-2268-VAR2,Crimson,XS,16413,2568
7930,2268,PROD-502-2268-VAR3,Black,S,13413,2199
7931,2268,PROD-502-2268-VAR4,Slate Gray,XL,14913,2052
7932,2269,PROD-849-2269-VAR1,Slate Gray,L,6552,2351
7933,2269,PROD-849-2269-VAR2,Olive Green,L,6552,2651
7934,2269,PROD-849-2269-VAR3,Black,XL,5552,2621
7935,2270,PROD-632-2270-VAR1,Crimson,XXL,19008,4207
7936,2270,PROD-632-2270-VAR2,Silver,XS,19008,3138
7937,2270,PROD-632-2270-VAR3,Silver,S,22008,2751
7938,2270,PROD-632-2270-VAR4,Silver,One-Size,19508,2828
7939,2270,PROD-632-2270-VAR5,Silver,XS,22008,754
7940,2271,PROD-429-2271-VAR1,Olive Green,XL,5159,3039
7941,2271,PROD-429-2271-VAR2,Crimson,XS,6659,1229
7942,2271,PROD-429-2271-VAR3,Slate Gray,L,5659,3015
7943,2272,PROD-128-2272-VAR1,Slate Gray,M,17810,4244
7944,2272,PROD-128-2272-VAR2,Silver,One-Size,17810,2927
7945,2272,PROD-128-2272-VAR3,White,XS,19310,3353
7946,2272,PROD-128-2272-VAR4,White,One-Size,19310,2913
7947,2272,PROD-128-2272-VAR5,White,XXL,16810,589
7948,2273,PROD-591-2273-VAR1,Crimson,XS,17263,1943
7949,2273,PROD-591-2273-VAR2,Navy Blue,S,14263,787
7950,2273,PROD-591-2273-VAR3,Navy Blue,L,17263,151
7951,2274,PROD-628-2274-VAR1,White,M,13305,3832
7952,2274,PROD-628-2274-VAR2,Navy Blue,M,13305,4045
7953,2274,PROD-628-2274-VAR3,White,L,13305,2082
7954,2275,PROD-777-2275-VAR1,Slate Gray,One-Size,4614,3603
7955,2275,PROD-777-2275-VAR2,Navy Blue,XXL,5614,4351
7956,2275,PROD-777-2275-VAR3,Slate Gray,M,5614,2614
7957,2276,PROD-196-2276-VAR1,Slate Gray,XL,25480,3280
7958,2276,PROD-196-2276-VAR2,Silver,XS,22480,2140
7959,2276,PROD-196-2276-VAR3,Silver,S,25480,1763
7960,2276,PROD-196-2276-VAR4,Silver,One-Size,25480,1284
7961,2277,PROD-957-2277-VAR1,Silver,One-Size,1914,3763
7962,2277,PROD-957-2277-VAR2,Olive Green,XL,1414,3911
7963,2278,PROD-805-2278-VAR1,Black,XL,24672,1158
7964,2278,PROD-805-2278-VAR2,Silver,XL,23172,3289
7965,2278,PROD-805-2278-VAR3,Slate Gray,XS,23172,3025
7966,2278,PROD-805-2278-VAR4,Silver,XXL,26172,892
7967,2278,PROD-805-2278-VAR5,Silver,XS,23672,472
7968,2279,PROD-445-2279-VAR1,White,XS,21220,998
7969,2279,PROD-445-2279-VAR2,Black,XL,19720,1234
7970,2280,PROD-556-2280-VAR1,Crimson,XS,11132,1777
7971,2280,PROD-556-2280-VAR2,Crimson,XL,10632,558
7972,2280,PROD-556-2280-VAR3,Slate Gray,XL,11132,1994
7973,2281,PROD-153-2281-VAR1,Black,M,20518,4291
7974,2281,PROD-153-2281-VAR2,Navy Blue,XS,19018,3927
7975,2282,PROD-435-2282-VAR1,Black,XL,18995,1229
7976,2282,PROD-435-2282-VAR2,White,XL,19495,1197
7977,2282,PROD-435-2282-VAR3,Silver,XS,20495,1671
7978,2283,PROD-289-2283-VAR1,Black,One-Size,4902,3374
7979,2283,PROD-289-2283-VAR2,Silver,S,4402,3513
7980,2283,PROD-289-2283-VAR3,Black,L,7402,3238
7981,2284,PROD-568-2284-VAR1,Silver,XL,16299,632
7982,2284,PROD-568-2284-VAR2,Silver,XS,16299,2430
7983,2284,PROD-568-2284-VAR3,Navy Blue,XXL,16299,3449
7984,2284,PROD-568-2284-VAR4,Silver,S,13299,4165
7985,2284,PROD-568-2284-VAR5,Olive Green,S,16299,283
7986,2285,PROD-766-2285-VAR1,Silver,One-Size,15404,1777
7987,2285,PROD-766-2285-VAR2,Black,XL,12404,1946
7988,2285,PROD-766-2285-VAR3,Slate Gray,XXL,15404,3015
7989,2285,PROD-766-2285-VAR4,Slate Gray,XXL,12404,2515
7990,2285,PROD-766-2285-VAR5,Crimson,S,12404,2035
7991,2286,PROD-845-2286-VAR1,Navy Blue,XXL,22290,1407
7992,2286,PROD-845-2286-VAR2,Silver,One-Size,22290,2233
7993,2286,PROD-845-2286-VAR3,Navy Blue,M,25290,4389
7994,2286,PROD-845-2286-VAR4,Crimson,XS,22290,4300
7995,2286,PROD-845-2286-VAR5,Navy Blue,M,25290,1817
7996,2287,PROD-424-2287-VAR1,Silver,XXL,4718,1998
7997,2287,PROD-424-2287-VAR2,Navy Blue,M,2218,1289
7998,2287,PROD-424-2287-VAR3,Slate Gray,XS,1718,395
7999,2287,PROD-424-2287-VAR4,Crimson,One-Size,4718,3354
8000,2287,PROD-424-2287-VAR5,Crimson,M,4718,3436
8001,2288,PROD-944-2288-VAR1,Silver,L,15269,1062
8002,2288,PROD-944-2288-VAR2,Navy Blue,L,15269,4197
8003,2288,PROD-944-2288-VAR3,Black,XS,14269,947
8004,2289,PROD-101-2289-VAR1,Olive Green,XL,3745,2866
8005,2289,PROD-101-2289-VAR2,Navy Blue,L,3745,4371
8006,2290,PROD-966-2290-VAR1,Black,L,22917,1113
8007,2290,PROD-966-2290-VAR2,Crimson,L,20417,1527
8008,2291,PROD-795-2291-VAR1,Black,One-Size,18522,1631
8009,2291,PROD-795-2291-VAR2,Crimson,One-Size,17022,373
8010,2291,PROD-795-2291-VAR3,Black,One-Size,18522,1008
8011,2292,PROD-417-2292-VAR1,Black,XS,4103,4417
8012,2292,PROD-417-2292-VAR2,Navy Blue,M,3603,3094
8013,2292,PROD-417-2292-VAR3,Slate Gray,One-Size,3603,1006
8014,2292,PROD-417-2292-VAR4,Black,XXL,3603,2227
8015,2292,PROD-417-2292-VAR5,Silver,L,4103,1216
8016,2293,PROD-789-2293-VAR1,Olive Green,M,11094,208
8017,2293,PROD-789-2293-VAR2,Silver,XL,8594,3283
8018,2294,PROD-196-2294-VAR1,White,S,24484,3588
8019,2294,PROD-196-2294-VAR2,Silver,L,21484,1259
8020,2295,PROD-794-2295-VAR1,White,M,8045,2918
8021,2295,PROD-794-2295-VAR2,Silver,XL,5045,1918
8022,2295,PROD-794-2295-VAR3,Black,S,5045,2989
8023,2296,PROD-562-2296-VAR1,Navy Blue,S,18364,1598
8024,2296,PROD-562-2296-VAR2,Olive Green,S,16864,3763
8025,2296,PROD-562-2296-VAR3,Olive Green,M,18364,3331
8026,2296,PROD-562-2296-VAR4,Navy Blue,XXL,19864,1751
8027,2296,PROD-562-2296-VAR5,Olive Green,M,17364,2137
8028,2297,PROD-259-2297-VAR1,Navy Blue,XL,13004,1845
8029,2297,PROD-259-2297-VAR2,White,M,14504,2047
8030,2298,PROD-687-2298-VAR1,Navy Blue,S,4515,2071
8031,2298,PROD-687-2298-VAR2,Slate Gray,M,4515,3178
8032,2299,PROD-173-2299-VAR1,White,M,10610,2453
8033,2299,PROD-173-2299-VAR2,Black,XS,10610,1751
8034,2299,PROD-173-2299-VAR3,Silver,XXL,11610,783
8035,2299,PROD-173-2299-VAR4,Silver,S,11610,4219
8036,2300,PROD-717-2300-VAR1,Silver,XL,10687,313
8037,2300,PROD-717-2300-VAR2,Olive Green,L,10687,4350
8038,2300,PROD-717-2300-VAR3,Olive Green,M,7687,3898
8039,2300,PROD-717-2300-VAR4,White,XXL,10687,2890
8040,2301,PROD-115-2301-VAR1,Crimson,XXL,5596,2137
8041,2301,PROD-115-2301-VAR2,Silver,M,4596,2677
8042,2301,PROD-115-2301-VAR3,Navy Blue,S,4596,3989
8043,2302,PROD-565-2302-VAR1,Olive Green,One-Size,25754,3836
8044,2302,PROD-565-2302-VAR2,White,S,24754,4168
8045,2303,PROD-358-2303-VAR1,Silver,S,22809,2258
8046,2303,PROD-358-2303-VAR2,Crimson,S,21809,3098
8047,2303,PROD-358-2303-VAR3,Slate Gray,XL,24309,1163
8048,2303,PROD-358-2303-VAR4,Crimson,XL,22809,4107
8049,2304,PROD-267-2304-VAR1,Silver,XL,14077,2553
8050,2304,PROD-267-2304-VAR2,Black,XS,16577,597
8051,2304,PROD-267-2304-VAR3,Silver,M,14077,3518
8052,2304,PROD-267-2304-VAR4,Silver,XS,16577,3347
8053,2304,PROD-267-2304-VAR5,Olive Green,XS,15077,4298
8054,2305,PROD-826-2305-VAR1,Silver,XS,1549,1984
8055,2305,PROD-826-2305-VAR2,Navy Blue,One-Size,2049,3195
8056,2306,PROD-869-2306-VAR1,Black,L,19721,386
8057,2306,PROD-869-2306-VAR2,Crimson,XL,20221,2280
8058,2306,PROD-869-2306-VAR3,Crimson,S,19721,2233
8059,2306,PROD-869-2306-VAR4,Black,M,22721,863
8060,2307,PROD-844-2307-VAR1,Crimson,XS,4053,1871
8061,2307,PROD-844-2307-VAR2,Navy Blue,XL,1553,228
8062,2308,PROD-678-2308-VAR1,Slate Gray,One-Size,17111,1104
8063,2308,PROD-678-2308-VAR2,Black,M,17111,4418
8064,2308,PROD-678-2308-VAR3,Olive Green,M,17111,3377
8065,2309,PROD-842-2309-VAR1,Crimson,M,16181,270
8066,2309,PROD-842-2309-VAR2,Crimson,S,15181,742
8067,2309,PROD-842-2309-VAR3,Olive Green,XXL,15181,4108
8068,2309,PROD-842-2309-VAR4,Crimson,XL,14681,4305
8069,2309,PROD-842-2309-VAR5,Olive Green,One-Size,17681,491
8070,2310,PROD-689-2310-VAR1,Crimson,L,24237,1065
8071,2310,PROD-689-2310-VAR2,Black,XL,21237,2989
8072,2310,PROD-689-2310-VAR3,Navy Blue,XS,22737,3500
8073,2310,PROD-689-2310-VAR4,Navy Blue,XL,24237,1340
8074,2310,PROD-689-2310-VAR5,Black,One-Size,21237,2020
8075,2311,PROD-773-2311-VAR1,Crimson,One-Size,15540,3999
8076,2311,PROD-773-2311-VAR2,Olive Green,One-Size,18040,2284
8077,2311,PROD-773-2311-VAR3,Olive Green,XS,16540,3942
8078,2312,PROD-561-2312-VAR1,Silver,L,22584,2871
8079,2312,PROD-561-2312-VAR2,White,L,20084,3711
8080,2313,PROD-610-2313-VAR1,Silver,XL,14502,3887
8081,2313,PROD-610-2313-VAR2,Silver,One-Size,14502,2906
8082,2313,PROD-610-2313-VAR3,Navy Blue,M,13002,314
8083,2313,PROD-610-2313-VAR4,Navy Blue,XL,14502,2675
8084,2314,PROD-766-2314-VAR1,Navy Blue,XS,10198,4323
8085,2314,PROD-766-2314-VAR2,Silver,L,12698,1229
8086,2314,PROD-766-2314-VAR3,Silver,XS,10198,3190
8087,2314,PROD-766-2314-VAR4,Slate Gray,XL,9698,1671
8088,2314,PROD-766-2314-VAR5,Crimson,M,9698,4445
8089,2315,PROD-875-2315-VAR1,Silver,XS,2824,772
8090,2315,PROD-875-2315-VAR2,White,One-Size,1824,2127
8091,2315,PROD-875-2315-VAR3,Olive Green,M,4324,2193
8092,2315,PROD-875-2315-VAR4,Crimson,L,1824,3552
8093,2316,PROD-641-2316-VAR1,Navy Blue,XS,12978,1431
8094,2316,PROD-641-2316-VAR2,Olive Green,One-Size,13978,4201
8095,2316,PROD-641-2316-VAR3,Black,XS,12978,2327
8096,2316,PROD-641-2316-VAR4,Olive Green,XL,12478,2479
8097,2316,PROD-641-2316-VAR5,Black,XL,12478,3360
8098,2317,PROD-334-2317-VAR1,Crimson,S,25890,445
8099,2317,PROD-334-2317-VAR2,Crimson,XXL,23390,1328
8100,2317,PROD-334-2317-VAR3,Black,One-Size,23390,1738
8101,2317,PROD-334-2317-VAR4,Slate Gray,XS,22890,3330
8102,2317,PROD-334-2317-VAR5,Navy Blue,M,25890,4312
8103,2318,PROD-619-2318-VAR1,Olive Green,One-Size,10731,1442
8104,2318,PROD-619-2318-VAR2,Crimson,XL,8231,708
8105,2318,PROD-619-2318-VAR3,White,XXL,7731,2234
8106,2318,PROD-619-2318-VAR4,Slate Gray,M,7731,2396
8107,2318,PROD-619-2318-VAR5,Black,XS,9231,4133
8108,2319,PROD-998-2319-VAR1,Black,S,19670,2782
8109,2319,PROD-998-2319-VAR2,Navy Blue,XL,18670,2605
8110,2319,PROD-998-2319-VAR3,Slate Gray,M,18170,3734
8111,2319,PROD-998-2319-VAR4,Black,One-Size,18670,3202
8112,2320,PROD-241-2320-VAR1,Silver,XL,23108,2070
8113,2320,PROD-241-2320-VAR2,Crimson,XS,22108,262
8114,2320,PROD-241-2320-VAR3,Crimson,M,22108,2511
8115,2320,PROD-241-2320-VAR4,Olive Green,XL,22108,3493
8116,2321,PROD-869-2321-VAR1,White,XS,22638,959
8117,2321,PROD-869-2321-VAR2,White,XXL,23138,4480
8118,2321,PROD-869-2321-VAR3,Navy Blue,M,25638,372
8119,2322,PROD-541-2322-VAR1,White,XXL,21145,1850
8120,2322,PROD-541-2322-VAR2,Silver,XS,22645,4108
8121,2322,PROD-541-2322-VAR3,Silver,XXL,22645,521
8122,2322,PROD-541-2322-VAR4,Silver,M,21645,3265
8123,2322,PROD-541-2322-VAR5,Silver,XS,24145,1205
8124,2323,PROD-712-2323-VAR1,White,XXL,13718,1669
8125,2323,PROD-712-2323-VAR2,Crimson,XL,13718,4388
8126,2323,PROD-712-2323-VAR3,Black,XS,13718,4028
8127,2323,PROD-712-2323-VAR4,Crimson,XS,16218,1472
8128,2324,PROD-940-2324-VAR1,Silver,XXL,17140,1047
8129,2324,PROD-940-2324-VAR2,Slate Gray,One-Size,17140,2677
8130,2324,PROD-940-2324-VAR3,Slate Gray,XXL,16640,3710
8131,2324,PROD-940-2324-VAR4,Slate Gray,S,16640,4046
8132,2325,PROD-495-2325-VAR1,Silver,M,4661,2842
8133,2325,PROD-495-2325-VAR2,Olive Green,XXL,6161,893
8134,2325,PROD-495-2325-VAR3,Olive Green,XL,7661,4263
8135,2325,PROD-495-2325-VAR4,White,L,4661,3440
8136,2326,PROD-270-2326-VAR1,Olive Green,One-Size,10417,943
8137,2326,PROD-270-2326-VAR2,Crimson,XS,11417,3869
8138,2326,PROD-270-2326-VAR3,Silver,One-Size,11417,1357
8139,2326,PROD-270-2326-VAR4,Olive Green,XXL,12917,4438
8140,2327,PROD-803-2327-VAR1,Navy Blue,One-Size,11937,3469
8141,2327,PROD-803-2327-VAR2,Olive Green,XS,10437,3598
8142,2328,PROD-393-2328-VAR1,Crimson,XXL,11597,940
8143,2328,PROD-393-2328-VAR2,Silver,XXL,9097,1773
8144,2328,PROD-393-2328-VAR3,Black,One-Size,8597,1237
8145,2328,PROD-393-2328-VAR4,Black,L,10097,1512
8146,2329,PROD-796-2329-VAR1,Navy Blue,S,18898,1692
8147,2329,PROD-796-2329-VAR2,White,XL,18898,949
8148,2330,PROD-972-2330-VAR1,Olive Green,XL,3121,1986
8149,2330,PROD-972-2330-VAR2,Navy Blue,XL,3121,3397
8150,2330,PROD-972-2330-VAR3,Crimson,One-Size,1621,2716
8151,2330,PROD-972-2330-VAR4,Black,M,2121,2697
8152,2331,PROD-759-2331-VAR1,Silver,XL,22439,3111
8153,2331,PROD-759-2331-VAR2,White,XXL,23439,4499
8154,2331,PROD-759-2331-VAR3,Crimson,M,21939,2870
8155,2331,PROD-759-2331-VAR4,Navy Blue,S,23439,4247
8156,2331,PROD-759-2331-VAR5,Black,L,22439,4423
8157,2332,PROD-596-2332-VAR1,Silver,S,18470,678
8158,2332,PROD-596-2332-VAR2,Crimson,M,18470,2600
8159,2332,PROD-596-2332-VAR3,Silver,XL,15970,2135
8160,2333,PROD-778-2333-VAR1,Olive Green,XS,12544,4154
8161,2333,PROD-778-2333-VAR2,Black,M,15044,3735
8162,2333,PROD-778-2333-VAR3,Black,M,15044,2035
8163,2333,PROD-778-2333-VAR4,Silver,XL,13544,4415
8164,2333,PROD-778-2333-VAR5,Olive Green,M,15044,3908
8165,2334,PROD-125-2334-VAR1,Black,One-Size,25994,388
