id,product_id,attr_key,attr_value
5505,2700,Eco-Friendly,Yes
5506,2701,Country of Origin,Imported
5507,2701,Warranty,Lifetime Warranty
5508,2702,Warranty,1 Year Limited
5509,2703,Warranty,1 Year Limited
5510,2704,Country of Origin,Imported
5511,2705,Water Resistance,None
5512,2706,Water Resistance,IP67 Certified
5513,2706,Warranty,1 Year Limited
5514,2707,Material,Premium Leather
5515,2707,Eco-Friendly,No
5516,2708,Material,Premium Leather
5517,2708,Warranty,1 Year Limited
5518,2709,Eco-Friendly,No
5519,2709,Country of Origin,Imported
5520,2709,Warranty,1 Year Limited
5521,2710,Water Resistance,30m Atmospheric
5522,2710,Eco-Friendly,No
5523,2710,Material,Premium Leather
5524,2711,Water Resistance,None
5525,2712,Water Resistance,None
5526,2712,Warranty,Lifetime Warranty
5527,2712,Country of Origin,Assembled in USA
5528,2713,Country of Origin,Assembled in USA
5529,2713,Material,Recycled Plastic
5530,2713,Water Resistance,30m Atmospheric
5531,2714,Country of Origin,Assembled in USA
5532,2714,Eco-Friendly,Yes
5533,2714,Material,100% Cotton
5534,2715,Warranty,2 Year Manufacturer
5535,2716,Warranty,2 Year Manufacturer
5536,2716,Material,Aluminum
5537,2717,Eco-Friendly,Yes
5538,2717,Country of Origin,Imported
5539,2717,Water Resistance,30m Atmospheric
5540,2718,Country of Origin,Assembled in USA
5541,2718,Warranty,2 Year Manufacturer
5542,2718,Water Resistance,None
5543,2719,Water Resistance,30m Atmospheric
5544,2719,Country of Origin,Assembled in USA
5545,2719,Eco-Friendly,No
5546,2720,Material,Recycled Plastic
5547,2721,Water Resistance,IP67 Certified
5548,2721,Warranty,1 Year Limited
5549,2721,Material,Stainless Steel
5550,2722,Warranty,2 Year Manufacturer
5551,2723,Warranty,1 Year Limited
5552,2723,Water Resistance,None
5553,2724,Eco-Friendly,No
5554,2724,Material,Stainless Steel
5555,2724,Country of Origin,Assembled in USA
5556,2725,Warranty,2 Year Manufacturer
5557,2725,Country of Origin,Imported
5558,2725,Water Resistance,30m Atmospheric
5559,2726,Material,Stainless Steel
5560,2726,Eco-Friendly,No
5561,2727,Eco-Friendly,No
5562,2727,Water Resistance,None
5563,2728,Material,Stainless Steel
5564,2728,Country of Origin,Imported
5565,2729,Country of Origin,Assembled in USA
5566,2729,Warranty,1 Year Limited
5567,2729,Eco-Friendly,Yes
5568,2730,Eco-Friendly,Yes
5569,2730,Material,Premium Leather
5570,2730,Warranty,1 Year Limited
5571,2731,Warranty,Lifetime Warranty
5572,2731,Country of Origin,Assembled in USA
5573,2731,Eco-Friendly,No
5574,2732,Country of Origin,Imported
5575,2732,Eco-Friendly,No
5576,2733,Water Resistance,None
5577,2733,Country of Origin,Assembled in USA
5578,2733,Warranty,Lifetime Warranty
5579,2734,Eco-Friendly,No
5580,2734,Warranty,2 Year Manufacturer
5581,2734,Water Resistance,30m Atmospheric
5582,2735,Eco-Friendly,No
5583,2735,Water Resistance,30m Atmospheric
5584,2736,Eco-Friendly,No
5585,2737,Country of Origin,Imported
5586,2737,Eco-Friendly,Yes
5587,2738,Country of Origin,Assembled in USA
5588,2738,Eco-Friendly,No
5589,2738,Material,Aluminum
5590,2739,Warranty,1 Year Limited
5591,2740,Material,Premium Leather
5592,2740,Water Resistance,None
5593,2741,Water Resistance,30m Atmospheric
5594,2742,Material,Premium Leather
5595,2742,Warranty,Lifetime Warranty
5596,2743,Water Resistance,None
5597,2743,Eco-Friendly,No
5598,2743,Warranty,2 Year Manufacturer
5599,2744,Material,100% Cotton
5600,2744,Eco-Friendly,Yes
5601,2744,Country of Origin,Imported
5602,2745,Eco-Friendly,Yes
5603,2745,Warranty,1 Year Limited
5604,2745,Water Resistance,IP67 Certified
5605,2746,Warranty,2 Year Manufacturer
5606,2747,Country of Origin,Imported
5607,2747,Material,Recycled Plastic
5608,2748,Material,100% Cotton
5609,2749,Material,Premium Leather
5610,2749,Warranty,Lifetime Warranty
5611,2750,Country of Origin,Assembled in USA
5612,2750,Warranty,2 Year Manufacturer
5613,2750,Water Resistance,30m Atmospheric
5614,2751,Eco-Friendly,No
5615,2751,Country of Origin,Assembled in USA
5616,2752,Warranty,1 Year Limited
5617,2752,Material,Recycled Plastic
5618,2753,Country of Origin,Assembled in USA
5619,2754,Material,Stainless Steel
5620,2754,Country of Origin,Imported
5621,2755,Country of Origin,Assembled in USA
5622,2756,Country of Origin,Imported
5623,2756,Eco-Friendly,No
5624,2756,Warranty,1 Year Limited
5625,2757,Warranty,1 Year Limited
5626,2757,Country of Origin,Imported
5627,2757,Water Resistance,30m Atmospheric
5628,2758,Eco-Friendly,Yes
5629,2758,Warranty,Lifetime Warranty
5630,2758,Water Resistance,None
5631,2759,Warranty,1 Year Limited
5632,2759,Eco-Friendly,No
5633,2760,Country of Origin,Assembled in USA
5634,2761,Material,Premium Leather
5635,2762,Warranty,1 Year Limited
5636,2762,Eco-Friendly,Yes
5637,2763,Warranty,2 Year Manufacturer
5638,2764,Eco-Friendly,No
5639,2765,Warranty,1 Year Limited
5640,2765,Eco-Friendly,Yes
5641,2766,Material,Recycled Plastic
5642,2766,Country of Origin,Imported
5643,2766,Eco-Friendly,No
5644,2767,Country of Origin,Imported
5645,2767,Warranty,1 Year Limited
5646,2768,Country of Origin,Imported
5647,2769,Material,Recycled Plastic
5648,2770,Country of Origin,Imported
5649,2770,Water Resistance,IP67 Certified
5650,2770,Warranty,2 Year Manufacturer
5651,2771,Eco-Friendly,Yes
5652,2771,Water Resistance,IP67 Certified
5653,2771,Country of Origin,Assembled in USA
5654,2772,Warranty,1 Year Limited
5655,2773,Material,Premium Leather
5656,2773,Warranty,Lifetime Warranty
5657,2773,Eco-Friendly,No
5658,2774,Water Resistance,30m Atmospheric
5659,2774,Eco-Friendly,Yes
5660,2774,Country of Origin,Imported
5661,2775,Warranty,2 Year Manufacturer
5662,2775,Eco-Friendly,Yes
5663,2776,Eco-Friendly,No
5664,2776,Material,Stainless Steel
5665,2777,Water Resistance,30m Atmospheric
5666,2778,Warranty,2 Year Manufacturer
5667,2778,Country of Origin,Assembled in USA
5668,2778,Water Resistance,IP67 Certified
5669,2779,Material,100% Cotton
5670,2779,Country of Origin,Imported
5671,2780,Material,Recycled Plastic
5672,2780,Country of Origin,Assembled in USA
5673,2780,Warranty,Lifetime Warranty
5674,2781,Warranty,Lifetime Warranty
5675,2782,Eco-Friendly,No
5676,2782,Water Resistance,30m Atmospheric
5677,2783,Water Resistance,None
5678,2784,Warranty,Lifetime Warranty
5679,2784,Eco-Friendly,No
5680,2784,Material,Aluminum
5681,2785,Warranty,2 Year Manufacturer
5682,2786,Eco-Friendly,Yes
5683,2787,Eco-Friendly,Yes
5684,2787,Water Resistance,None
5685,2787,Material,Premium Leather
5686,2788,Country of Origin,Imported
5687,2788,Warranty,1 Year Limited
5688,2788,Water Resistance,30m Atmospheric
5689,2789,Country of Origin,Assembled in USA
5690,2789,Water Resistance,IP67 Certified
5691,2789,Eco-Friendly,Yes
5692,2790,Water Resistance,None
5693,2790,Country of Origin,Imported
5694,2790,Eco-Friendly,Yes
5695,2791,Eco-Friendly,Yes
5696,2792,Eco-Friendly,No
5697,2792,Material,Stainless Steel
5698,2792,Warranty,Lifetime Warranty
5699,2793,Eco-Friendly,No
5700,2793,Warranty,Lifetime Warranty
5701,2794,Water Resistance,None
5702,2794,Material,100% Cotton
5703,2794,Eco-Friendly,No
5704,2795,Warranty,2 Year Manufacturer
5705,2795,Country of Origin,Assembled in USA
5706,2795,Water Resistance,30m Atmospheric
5707,2796,Water Resistance,30m Atmospheric
5708,2796,Material,Stainless Steel
5709,2796,Country of Origin,Assembled in USA
5710,2797,Material,100% Cotton
5711,2798,Warranty,1 Year Limited
5712,2798,Material,Recycled Plastic
5713,2799,Water Resistance,30m Atmospheric
5714,2799,Warranty,Lifetime Warranty
5715,2799,Material,Stainless Steel
5716,2800,Warranty,1 Year Limited
5717,2800,Eco-Friendly,Yes
5718,2800,Country of Origin,Assembled in USA
5719,2801,Material,Premium Leather
5720,2802,Material,Premium Leather
5721,2803,Material,Premium Leather
5722,2804,Water Resistance,30m Atmospheric
5723,2804,Warranty,2 Year Manufacturer
5724,2804,Material,100% Cotton
5725,2805,Warranty,2 Year Manufacturer
5726,2806,Eco-Friendly,Yes
5727,2807,Eco-Friendly,No
5728,2807,Country of Origin,Imported
5729,2807,Warranty,2 Year Manufacturer
5730,2808,Warranty,2 Year Manufacturer
5731,2808,Material,Stainless Steel
5732,2809,Water Resistance,None
5733,2810,Country of Origin,Assembled in USA
5734,2810,Material,100% Cotton
5735,2810,Water Resistance,30m Atmospheric
5736,2811,Water Resistance,30m Atmospheric
5737,2812,Water Resistance,None
5738,2813,Material,Aluminum
5739,2813,Eco-Friendly,No
5740,2813,Water Resistance,IP67 Certified
5741,2814,Warranty,Lifetime Warranty
5742,2815,Material,Aluminum
5743,2816,Warranty,1 Year Limited
5744,2816,Country of Origin,Imported
5745,2816,Eco-Friendly,Yes
5746,2817,Material,Premium Leather
5747,2817,Country of Origin,Assembled in USA
5748,2818,Material,Aluminum
5749,2818,Warranty,1 Year Limited
5750,2819,Water Resistance,30m Atmospheric
5751,2820,Material,Premium Leather
5752,2820,Eco-Friendly,No
5753,2821,Material,100% Cotton
5754,2821,Water Resistance,None
5755,2821,Country of Origin,Assembled in USA
5756,2822,Country of Origin,Assembled in USA
5757,2822,Water Resistance,30m Atmospheric
5758,2822,Warranty,2 Year Manufacturer
5759,2823,Warranty,2 Year Manufacturer
5760,2823,Water Resistance,30m Atmospheric
5761,2824,Water Resistance,30m Atmospheric
5762,2824,Material,Recycled Plastic
5763,2825,Eco-Friendly,Yes
5764,2825,Warranty,Lifetime Warranty
5765,2826,Material,Stainless Steel
5766,2826,Eco-Friendly,No
5767,2826,Warranty,Lifetime Warranty
5768,2827,Warranty,2 Year Manufacturer
5769,2828,Warranty,1 Year Limited
5770,2828,Material,Aluminum
5771,2828,Country of Origin,Assembled in USA
5772,2829,Material,100% Cotton
5773,2830,Eco-Friendly,No
5774,2831,Warranty,2 Year Manufacturer
5775,2832,Material,Stainless Steel
5776,2832,Warranty,Lifetime Warranty
5777,2832,Water Resistance,None
5778,2833,Eco-Friendly,No
5779,2833,Warranty,Lifetime Warranty
5780,2833,Country of Origin,Assembled in USA
5781,2834,Water Resistance,30m Atmospheric
5782,2835,Eco-Friendly,Yes
5783,2836,Eco-Friendly,No
5784,2836,Warranty,1 Year Limited
5785,2836,Water Resistance,30m Atmospheric
5786,2837,Eco-Friendly,Yes
5787,2838,Eco-Friendly,Yes
5788,2839,Eco-Friendly,No
5789,2839,Country of Origin,Imported
5790,2840,Country of Origin,Assembled in USA
5791,2840,Water Resistance,IP67 Certified
5792,2841,Country of Origin,Imported
5793,2841,Warranty,2 Year Manufacturer
5794,2841,Material,Stainless Steel
5795,2842,Material,Stainless Steel
5796,2842,Country of Origin,Assembled in USA
5797,2842,Water Resistance,IP67 Certified
5798,2843,Material,Aluminum
5799,2843,Eco-Friendly,Yes
5800,2843,Country of Origin,Imported
5801,2844,Material,Aluminum
5802,2845,Country of Origin,Imported
5803,2845,Eco-Friendly,Yes
5804,2845,Water Resistance,IP67 Certified
5805,2846,Material,Premium Leather
5806,2846,Water Resistance,30m Atmospheric
5807,2846,Eco-Friendly,Yes
5808,2847,Eco-Friendly,No
5809,2848,Eco-Friendly,Yes
5810,2849,Warranty,Lifetime Warranty
5811,2850,Material,Recycled Plastic
5812,2850,Eco-Friendly,Yes
5813,2851,Country of Origin,Assembled in USA
5814,2852,Water Resistance,None
5815,2852,Warranty,2 Year Manufacturer
5816,2853,Eco-Friendly,Yes
5817,2854,Material,Aluminum
5818,2854,Warranty,1 Year Limited
5819,2854,Eco-Friendly,Yes
5820,2855,Country of Origin,Imported
5821,2856,Eco-Friendly,No
5822,2856,Warranty,2 Year Manufacturer
5823,2856,Material,Aluminum
5824,2857,Water Resistance,IP67 Certified
5825,2858,Warranty,2 Year Manufacturer
5826,2859,Material,100% Cotton
5827,2860,Material,Premium Leather
5828,2861,Warranty,Lifetime Warranty
5829,2862,Eco-Friendly,No
5830,2862,Water Resistance,IP67 Certified
5831,2863,Water Resistance,None
5832,2864,Water Resistance,IP67 Certified
5833,2864,Material,Stainless Steel
5834,2864,Eco-Friendly,No
5835,2865,Material,Stainless Steel
5836,2865,Country of Origin,Assembled in USA
5837,2866,Water Resistance,None
5838,2866,Material,Recycled Plastic
5839,2867,Country of Origin,Assembled in USA
5840,2868,Warranty,2 Year Manufacturer
5841,2869,Material,Stainless Steel
5842,2869,Eco-Friendly,Yes
5843,2870,Material,Stainless Steel
5844,2870,Eco-Friendly,Yes
5845,2871,Eco-Friendly,Yes
5846,2871,Material,Stainless Steel
5847,2872,Eco-Friendly,No
5848,2872,Country of Origin,Assembled in USA
5849,2873,Water Resistance,None
5850,2874,Warranty,2 Year Manufacturer
5851,2874,Eco-Friendly,No
5852,2874,Water Resistance,30m Atmospheric
5853,2875,Country of Origin,Imported
5854,2876,Warranty,Lifetime Warranty
5855,2877,Warranty,1 Year Limited
5856,2877,Material,Aluminum
5857,2878,Warranty,Lifetime Warranty
5858,2878,Water Resistance,IP67 Certified
5859,2878,Country of Origin,Imported
5860,2879,Country of Origin,Assembled in USA
5861,2879,Material,Premium Leather
5862,2879,Eco-Friendly,Yes
5863,2880,Water Resistance,30m Atmospheric
5864,2880,Eco-Friendly,Yes
5865,2880,Material,Premium Leather
5866,2881,Eco-Friendly,No
5867,2881,Water Resistance,30m Atmospheric
5868,2882,Country of Origin,Imported
5869,2883,Warranty,2 Year Manufacturer
5870,2884,Warranty,Lifetime Warranty
5871,2884,Water Resistance,None
5872,2884,Country of Origin,Assembled in USA
5873,2885,Material,Aluminum
5874,2885,Water Resistance,30m Atmospheric
5875,2885,Country of Origin,Assembled in USA
5876,2886,Water Resistance,30m Atmospheric
5877,2886,Country of Origin,Assembled in USA
5878,2887,Country of Origin,Assembled in USA
5879,2888,Material,Premium Leather
5880,2889,Country of Origin,Assembled in USA
5881,2889,Water Resistance,None
5882,2889,Warranty,1 Year Limited
5883,2890,Country of Origin,Imported
5884,2891,Country of Origin,Assembled in USA
5885,2892,Country of Origin,Assembled in USA
5886,2893,Material,Recycled Plastic
5887,2894,Material,Stainless Steel
5888,2895,Eco-Friendly,No
5889,2896,Material,Recycled Plastic
5890,2896,Eco-Friendly,Yes
5891,2897,Water Resistance,IP67 Certified
5892,2897,Country of Origin,Assembled in USA
5893,2898,Warranty,Lifetime Warranty
5894,2898,Material,Recycled Plastic
5895,2898,Eco-Friendly,No
5896,2899,Material,Recycled Plastic
5897,2900,Country of Origin,Imported
5898,2901,Eco-Friendly,No
5899,2902,Warranty,Lifetime Warranty
5900,2903,Country of Origin,Assembled in USA
5901,2903,Warranty,2 Year Manufacturer
5902,2904,Eco-Friendly,Yes
5903,2905,Eco-Friendly,No
5904,2906,Country of Origin,Assembled in USA
5905,2906,Water Resistance,IP67 Certified
5906,2907,Water Resistance,30m Atmospheric
5907,2907,Material,Recycled Plastic
5908,2908,Country of Origin,Assembled in USA
5909,2909,Water Resistance,30m Atmospheric
5910,2910,Country of Origin,Imported
5911,2910,Water Resistance,IP67 Certified
5912,2911,Material,Stainless Steel
5913,2911,Country of Origin,Assembled in USA
5914,2912,Eco-Friendly,Yes
5915,2913,Warranty,1 Year Limited
5916,2913,Country of Origin,Imported
5917,2914,Country of Origin,Assembled in USA
5918,2914,Warranty,Lifetime Warranty
5919,2915,Eco-Friendly,Yes
5920,2915,Warranty,1 Year Limited
5921,2915,Water Resistance,None
5922,2916,Water Resistance,30m Atmospheric
5923,2917,Country of Origin,Imported
5924,2917,Water Resistance,None
5925,2917,Material,Aluminum
5926,2918,Water Resistance,IP67 Certified
5927,2918,Country of Origin,Assembled in USA
5928,2918,Eco-Friendly,Yes
5929,2919,Water Resistance,IP67 Certified
5930,2920,Water Resistance,None
5931,2920,Country of Origin,Imported
5932,2920,Material,Premium Leather
5933,2921,Eco-Friendly,Yes
5934,2921,Country of Origin,Assembled in USA
5935,2922,Material,Premium Leather
5936,2923,Material,Aluminum
5937,2923,Water Resistance,None
5938,2924,Country of Origin,Imported
5939,2924,Eco-Friendly,Yes
5940,2924,Material,Premium Leather
5941,2925,Material,Stainless Steel
5942,2925,Warranty,Lifetime Warranty
5943,2925,Water Resistance,None
5944,2926,Country of Origin,Assembled in USA
5945,2927,Material,Recycled Plastic
5946,2927,Eco-Friendly,No
5947,2927,Warranty,1 Year Limited
5948,2928,Country of Origin,Imported
5949,2928,Eco-Friendly,No
5950,2928,Material,Recycled Plastic
5951,2929,Warranty,Lifetime Warranty
5952,2930,Eco-Friendly,No
5953,2930,Warranty,Lifetime Warranty
5954,2931,Material,Recycled Plastic
5955,2932,Country of Origin,Imported
5956,2933,Water Resistance,None
5957,2933,Country of Origin,Assembled in USA
5958,2933,Eco-Friendly,Yes
5959,2934,Warranty,Lifetime Warranty
5960,2935,Material,Recycled Plastic
5961,2935,Warranty,Lifetime Warranty
5962,2936,Water Resistance,None
5963,2937,Material,Recycled Plastic
5964,2937,Water Resistance,30m Atmospheric
5965,2938,Country of Origin,Imported
5966,2938,Water Resistance,30m Atmospheric
5967,2938,Warranty,2 Year Manufacturer
5968,2939,Material,100% Cotton
5969,2939,Warranty,2 Year Manufacturer
5970,2940,Warranty,2 Year Manufacturer
5971,2940,Material,Premium Leather
5972,2941,Eco-Friendly,No
5973,2941,Country of Origin,Assembled in USA
5974,2941,Warranty,1 Year Limited
5975,2942,Country of Origin,Imported
5976,2942,Warranty,2 Year Manufacturer
5977,2943,Eco-Friendly,No
5978,2943,Water Resistance,IP67 Certified
5979,2944,Material,Recycled Plastic
5980,2944,Country of Origin,Assembled in USA
5981,2944,Water Resistance,IP67 Certified
5982,2945,Material,Stainless Steel
5983,2945,Country of Origin,Assembled in USA
5984,2946,Eco-Friendly,No
5985,2946,Warranty,2 Year Manufacturer
5986,2947,Material,Aluminum
5987,2948,Water Resistance,None
5988,2948,Warranty,2 Year Manufacturer
5989,2949,Water Resistance,IP67 Certified
5990,2949,Material,100% Cotton
5991,2950,Country of Origin,Assembled in USA
5992,2950,Warranty,1 Year Limited
5993,2950,Water Resistance,IP67 Certified
5994,2951,Material,Recycled Plastic
5995,2951,Water Resistance,30m Atmospheric
5996,2952,Country of Origin,Imported
