id,external_item_id,title,item_type,metadata_json
984,item_329aee1f_984,Classic Kit (Model 984),books,"{""sku_reference"": ""SKU-633-984"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.1}"
985,item_58b31507_985,Ergonomic Hub (Model 985),electronics,"{""sku_reference"": ""SKU-259-985"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.47}"
986,item_9647a4ec_986,Ultra Device (Model 986),apparel,"{""sku_reference"": ""SKU-897-986"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.49}"
987,item_e613c279_987,Smart Device (Model 987),fitness,"{""sku_reference"": ""SKU-157-987"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.19}"
988,item_2c2849f8_988,Wireless Gear (Model 988),home_goods,"{""sku_reference"": ""SKU-836-988"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.2}"
989,item_5b42426f_989,Premium Console (Model 989),home_goods,"{""sku_reference"": ""SKU-964-989"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.12}"
990,item_b178cd10_990,Ergonomic Monitor (Model 990),home_goods,"{""sku_reference"": ""SKU-854-990"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.11}"
991,item_fb905233_991,Ultra Kit (Model 991),entertainment,"{""sku_reference"": ""SKU-477-991"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.41}"
992,item_83be7783_992,Classic Gear (Model 992),entertainment,"{""sku_reference"": ""SKU-296-992"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.19}"
993,item_0bffcad7_993,Ergonomic Hub (Model 993),home_goods,"{""sku_reference"": ""SKU-484-993"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.49}"
994,item_c0297919_994,Ultra Monitor (Model 994),apparel,"{""sku_reference"": ""SKU-236-994"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.45}"
995,item_a6052831_995,Wireless Device (Model 995),home_goods,"{""sku_reference"": ""SKU-300-995"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.48}"
996,item_1448cf70_996,Ergonomic Console (Model 996),electronics,"{""sku_reference"": ""SKU-454-996"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.53}"
997,item_547ed2c9_997,Premium Device (Model 997),fitness,"{""sku_reference"": ""SKU-286-997"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.44}"
998,item_cffa9cf9_998,Premium Gear (Model 998),electronics,"{""sku_reference"": ""SKU-820-998"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.37}"
999,item_e06e8011_999,Smart Device (Model 999),home_goods,"{""sku_reference"": ""SKU-714-999"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.42}"
1000,item_1a5169e2_1000,Vintage Gear (Model 1000),entertainment,"{""sku_reference"": ""SKU-850-1000"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.28}"
1001,item_eccaf2f9_1001,Eco Pack (Model 1001),fitness,"{""sku_reference"": ""SKU-696-1001"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.54}"
1002,item_d7d2d83b_1002,Classic Hub (Model 1002),home_goods,"{""sku_reference"": ""SKU-736-1002"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.37}"
1003,item_dc33b010_1003,Ultra Pack (Model 1003),electronics,"{""sku_reference"": ""SKU-821-1003"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.4}"
1004,item_9ed0b5dc_1004,Ergonomic Kit (Model 1004),home_goods,"{""sku_reference"": ""SKU-651-1004"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.55}"
1005,item_acd3f79a_1005,Vintage Gear (Model 1005),entertainment,"{""sku_reference"": ""SKU-275-1005"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.31}"
1006,item_32a67ffe_1006,Smart Apparel (Model 1006),home_goods,"{""sku_reference"": ""SKU-842-1006"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.43}"
1007,item_0707c397_1007,Wireless Monitor (Model 1007),entertainment,"{""sku_reference"": ""SKU-254-1007"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.31}"
1008,item_c6feff50_1008,Ergonomic Device (Model 1008),apparel,"{""sku_reference"": ""SKU-964-1008"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.58}"
1009,item_0a00dc55_1009,Wireless Device (Model 1009),electronics,"{""sku_reference"": ""SKU-107-1009"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.38}"
1010,item_379d7559_1010,Eco Pack (Model 1010),fitness,"{""sku_reference"": ""SKU-262-1010"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.4}"
1011,item_170b3c3d_1011,Vintage Apparel (Model 1011),fitness,"{""sku_reference"": ""SKU-844-1011"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.27}"
1012,item_8d945db1_1012,Ergonomic Monitor (Model 1012),apparel,"{""sku_reference"": ""SKU-333-1012"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.61}"
1013,item_a5f48652_1013,Eco Monitor (Model 1013),home_goods,"{""sku_reference"": ""SKU-622-1013"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.61}"
1014,item_b758a2dc_1014,Wireless Tracker (Model 1014),books,"{""sku_reference"": ""SKU-889-1014"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.17}"
1015,item_6b06c05c_1015,Wireless Monitor (Model 1015),books,"{""sku_reference"": ""SKU-811-1015"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.38}"
1016,item_c065245d_1016,Ergonomic Kit (Model 1016),apparel,"{""sku_reference"": ""SKU-387-1016"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.24}"
1017,item_22fcab20_1017,Ergonomic Gear (Model 1017),apparel,"{""sku_reference"": ""SKU-768-1017"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.34}"
1018,item_3c3ccd49_1018,Premium Kit (Model 1018),fitness,"{""sku_reference"": ""SKU-831-1018"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.17}"
1019,item_6964f2b0_1019,Classic Gear (Model 1019),home_goods,"{""sku_reference"": ""SKU-564-1019"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.24}"
1020,item_1673c9a9_1020,Ultra Apparel (Model 1020),electronics,"{""sku_reference"": ""SKU-487-1020"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.15}"
1021,item_e6738d13_1021,Smart Apparel (Model 1021),entertainment,"{""sku_reference"": ""SKU-445-1021"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.28}"
1022,item_ce87095a_1022,Smart Console (Model 1022),electronics,"{""sku_reference"": ""SKU-917-1022"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.44}"
1023,item_a546dc83_1023,Wireless Monitor (Model 1023),fitness,"{""sku_reference"": ""SKU-413-1023"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.19}"
1024,item_52eb3577_1024,Ergonomic Tracker (Model 1024),entertainment,"{""sku_reference"": ""SKU-860-1024"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.38}"
1025,item_415a22f0_1025,Ergonomic Hub (Model 1025),home_goods,"{""sku_reference"": ""SKU-890-1025"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.23}"
1026,item_33fd9fed_1026,Eco Gear (Model 1026),home_goods,"{""sku_reference"": ""SKU-694-1026"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.19}"
1027,item_6a6ca837_1027,Eco Hub (Model 1027),fitness,"{""sku_reference"": ""SKU-890-1027"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.12}"
1028,item_3f4e0487_1028,Premium Gear (Model 1028),entertainment,"{""sku_reference"": ""SKU-514-1028"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.53}"
1029,item_d5b8729c_1029,Premium Console (Model 1029),home_goods,"{""sku_reference"": ""SKU-906-1029"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.44}"
1030,item_2bc84d5f_1030,Eco Pack (Model 1030),entertainment,"{""sku_reference"": ""SKU-477-1030"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.57}"
1031,item_4c5d16f8_1031,Smart Pack (Model 1031),entertainment,"{""sku_reference"": ""SKU-357-1031"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.61}"
1032,item_e8919ac8_1032,Ergonomic Kit (Model 1032),fitness,"{""sku_reference"": ""SKU-302-1032"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.52}"
1033,item_f4314336_1033,Premium Hub (Model 1033),apparel,"{""sku_reference"": ""SKU-639-1033"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.13}"
1034,item_aa00aba2_1034,Premium Gear (Model 1034),electronics,"{""sku_reference"": ""SKU-781-1034"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.61}"
1035,item_41a84cff_1035,Eco Apparel (Model 1035),books,"{""sku_reference"": ""SKU-971-1035"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.55}"
1036,item_f373ab11_1036,Ultra Pack (Model 1036),books,"{""sku_reference"": ""SKU-448-1036"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.49}"
1037,item_4021d2c9_1037,Classic Tracker (Model 1037),fitness,"{""sku_reference"": ""SKU-376-1037"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.29}"
1038,item_f1836f92_1038,Ergonomic Pack (Model 1038),fitness,"{""sku_reference"": ""SKU-344-1038"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.53}"
1039,item_bb6a2792_1039,Classic Monitor (Model 1039),apparel,"{""sku_reference"": ""SKU-323-1039"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.46}"
1040,item_00238c0d_1040,Eco Device (Model 1040),fitness,"{""sku_reference"": ""SKU-215-1040"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.29}"
1041,item_7c5066f0_1041,Smart Apparel (Model 1041),fitness,"{""sku_reference"": ""SKU-424-1041"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.31}"
1042,item_6745e6f2_1042,Ultra Monitor (Model 1042),books,"{""sku_reference"": ""SKU-766-1042"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.15}"
1043,item_de7c601c_1043,Wireless Hub (Model 1043),apparel,"{""sku_reference"": ""SKU-822-1043"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.36}"
1044,item_6ce9dec6_1044,Premium Apparel (Model 1044),apparel,"{""sku_reference"": ""SKU-354-1044"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.18}"
1045,item_b089279b_1045,Wireless Apparel (Model 1045),books,"{""sku_reference"": ""SKU-932-1045"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.48}"
1046,item_b7696ecf_1046,Ultra Gear (Model 1046),entertainment,"{""sku_reference"": ""SKU-135-1046"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.2}"
1047,item_7534cf98_1047,Ergonomic Tracker (Model 1047),apparel,"{""sku_reference"": ""SKU-337-1047"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.32}"
1048,item_eafa8bca_1048,Premium Kit (Model 1048),fitness,"{""sku_reference"": ""SKU-847-1048"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.48}"
1049,item_45a5123c_1049,Premium Kit (Model 1049),fitness,"{""sku_reference"": ""SKU-764-1049"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.37}"
1050,item_4ca269a8_1050,Ultra Console (Model 1050),entertainment,"{""sku_reference"": ""SKU-934-1050"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.14}"
1051,item_5f0144ba_1051,Vintage Pack (Model 1051),apparel,"{""sku_reference"": ""SKU-576-1051"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.48}"
1052,item_b5e16d98_1052,Wireless Pack (Model 1052),apparel,"{""sku_reference"": ""SKU-809-1052"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.17}"
1053,item_b2fd8b3f_1053,Smart Pack (Model 1053),fitness,"{""sku_reference"": ""SKU-313-1053"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.38}"
1054,item_9d70e234_1054,Vintage Device (Model 1054),electronics,"{""sku_reference"": ""SKU-236-1054"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.5}"
1055,item_e0972ffa_1055,Ergonomic Tracker (Model 1055),fitness,"{""sku_reference"": ""SKU-291-1055"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.48}"
1056,item_46b6b0d3_1056,Smart Device (Model 1056),books,"{""sku_reference"": ""SKU-196-1056"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.6}"
1057,item_9f60f31e_1057,Premium Apparel (Model 1057),fitness,"{""sku_reference"": ""SKU-318-1057"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.26}"
1058,item_440c8bc1_1058,Premium Console (Model 1058),electronics,"{""sku_reference"": ""SKU-330-1058"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.22}"
1059,item_b89c56b2_1059,Premium Gear (Model 1059),electronics,"{""sku_reference"": ""SKU-657-1059"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.23}"
1060,item_af62b9c2_1060,Classic Hub (Model 1060),apparel,"{""sku_reference"": ""SKU-256-1060"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.49}"
1061,item_739ce66d_1061,Classic Hub (Model 1061),books,"{""sku_reference"": ""SKU-421-1061"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.58}"
1062,item_c996a617_1062,Wireless Monitor (Model 1062),electronics,"{""sku_reference"": ""SKU-736-1062"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.44}"
1063,item_95605bdb_1063,Eco Apparel (Model 1063),fitness,"{""sku_reference"": ""SKU-216-1063"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.22}"
1064,item_95fc5ce9_1064,Ergonomic Gear (Model 1064),home_goods,"{""sku_reference"": ""SKU-851-1064"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.23}"
1065,item_9a27a04b_1065,Vintage Console (Model 1065),books,"{""sku_reference"": ""SKU-809-1065"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.58}"
1066,item_50eb82fd_1066,Ergonomic Pack (Model 1066),electronics,"{""sku_reference"": ""SKU-177-1066"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.3}"
1067,item_67da99bd_1067,Wireless Apparel (Model 1067),fitness,"{""sku_reference"": ""SKU-162-1067"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.44}"
1068,item_9c5f0704_1068,Vintage Apparel (Model 1068),fitness,"{""sku_reference"": ""SKU-647-1068"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.53}"
1069,item_ddb1199b_1069,Premium Device (Model 1069),electronics,"{""sku_reference"": ""SKU-517-1069"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.23}"
1070,item_eee95530_1070,Wireless Kit (Model 1070),home_goods,"{""sku_reference"": ""SKU-184-1070"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.65}"
1071,item_44297570_1071,Vintage Hub (Model 1071),electronics,"{""sku_reference"": ""SKU-931-1071"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.45}"
1072,item_40cda9b5_1072,Eco Hub (Model 1072),electronics,"{""sku_reference"": ""SKU-680-1072"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.26}"
1073,item_ac77f5ab_1073,Smart Console (Model 1073),apparel,"{""sku_reference"": ""SKU-748-1073"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.24}"
1074,item_c097610c_1074,Ergonomic Monitor (Model 1074),electronics,"{""sku_reference"": ""SKU-296-1074"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.58}"
1075,item_2e78695d_1075,Smart Gear (Model 1075),entertainment,"{""sku_reference"": ""SKU-407-1075"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.5}"
1076,item_14363450_1076,Ergonomic Monitor (Model 1076),electronics,"{""sku_reference"": ""SKU-351-1076"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.3}"
1077,item_276dcbfc_1077,Premium Kit (Model 1077),fitness,"{""sku_reference"": ""SKU-455-1077"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.59}"
1078,item_fa05ce7f_1078,Premium Kit (Model 1078),home_goods,"{""sku_reference"": ""SKU-437-1078"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.29}"
1079,item_28a585d8_1079,Classic Hub (Model 1079),entertainment,"{""sku_reference"": ""SKU-562-1079"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.64}"
1080,item_6056d998_1080,Classic Pack (Model 1080),books,"{""sku_reference"": ""SKU-654-1080"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.44}"
1081,item_b35d28c5_1081,Wireless Hub (Model 1081),books,"{""sku_reference"": ""SKU-469-1081"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.32}"
1082,item_edbdefd9_1082,Vintage Console (Model 1082),electronics,"{""sku_reference"": ""SKU-105-1082"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.33}"
1083,item_e04fd381_1083,Vintage Device (Model 1083),apparel,"{""sku_reference"": ""SKU-271-1083"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.52}"
1084,item_8346fb1e_1084,Ultra Tracker (Model 1084),home_goods,"{""sku_reference"": ""SKU-900-1084"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.17}"
1085,item_b012a160_1085,Vintage Gear (Model 1085),apparel,"{""sku_reference"": ""SKU-356-1085"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.24}"
1086,item_cf20715e_1086,Premium Console (Model 1086),books,"{""sku_reference"": ""SKU-112-1086"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.46}"
1087,item_5f783893_1087,Premium Gear (Model 1087),electronics,"{""sku_reference"": ""SKU-620-1087"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.45}"
1088,item_176737a9_1088,Vintage Device (Model 1088),entertainment,"{""sku_reference"": ""SKU-660-1088"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.24}"
1089,item_2e3c6a37_1089,Classic Pack (Model 1089),home_goods,"{""sku_reference"": ""SKU-693-1089"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.3}"
1090,item_5ee78f71_1090,Vintage Monitor (Model 1090),electronics,"{""sku_reference"": ""SKU-169-1090"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.1}"
1091,item_9d8b4c09_1091,Ultra Hub (Model 1091),apparel,"{""sku_reference"": ""SKU-290-1091"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.14}"
1092,item_0d1b48da_1092,Smart Console (Model 1092),electronics,"{""sku_reference"": ""SKU-886-1092"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.55}"
1093,item_1a8b0ac5_1093,Premium Gear (Model 1093),entertainment,"{""sku_reference"": ""SKU-110-1093"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.52}"
1094,item_1c773b04_1094,Eco Pack (Model 1094),electronics,"{""sku_reference"": ""SKU-635-1094"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.4}"
1095,item_52ed00a5_1095,Ultra Tracker (Model 1095),books,"{""sku_reference"": ""SKU-172-1095"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.42}"
1096,item_f72ec52d_1096,Wireless Console (Model 1096),home_goods,"{""sku_reference"": ""SKU-921-1096"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.26}"
1097,item_1f1df119_1097,Wireless Kit (Model 1097),apparel,"{""sku_reference"": ""SKU-854-1097"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.31}"
1098,item_fe34cfe1_1098,Smart Apparel (Model 1098),apparel,"{""sku_reference"": ""SKU-919-1098"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.31}"
