id,profile_id,item_id,rank,reason,generated_at
7302,1461,174,2,New arrival matching your brand affinities,2026-02-26 23:03:16
7303,1461,187,3,Trending item in your preferred category,2026-02-23 22:11:41
7304,1461,1128,4,Trending item in your preferred category,2026-02-21 01:02:03
7305,1461,1261,5,Highly rated by users with similar profiles,2026-02-19 11:39:47
7306,1462,740,1,Frequently purchased together with items in your cart,2026-05-08 07:26:10
7307,1462,5,2,Frequently purchased together with items in your cart,2026-05-13 19:08:31
7308,1462,1396,3,Frequently purchased together with items in your cart,2026-05-10 08:32:36
7309,1462,426,4,Based on your recent viewing history,2026-05-06 08:27:10
7310,1462,1163,5,Based on your recent viewing history,2026-05-10 14:43:03
7311,1463,1346,1,Frequently purchased together with items in your cart,2026-04-05 10:11:22
7312,1463,741,2,Based on your recent viewing history,2026-04-06 08:31:33
7313,1463,470,3,Based on your recent viewing history,2026-04-05 16:39:08
7314,1463,963,4,Highly rated by users with similar profiles,2026-04-03 07:42:15
7315,1463,1491,5,New arrival matching your brand affinities,2026-03-28 00:05:24
7316,1464,1436,1,Based on your recent viewing history,2026-05-04 11:10:50
7317,1464,266,2,New arrival matching your brand affinities,2026-05-03 16:06:04
7318,1464,470,3,Trending item in your preferred category,2026-05-05 21:21:36
7319,1464,1211,4,Based on your recent viewing history,2026-05-12 20:18:00
7320,1464,259,5,Trending item in your preferred category,2026-05-05 23:28:13
7321,1465,284,1,Based on your recent viewing history,2026-03-22 08:10:50
7322,1465,752,2,New arrival matching your brand affinities,2026-03-22 17:04:14
7323,1465,1040,3,Based on your recent viewing history,2026-03-19 12:34:37
7324,1465,428,4,Trending item in your preferred category,2026-03-21 16:55:53
7325,1465,1057,5,Trending item in your preferred category,2026-03-22 05:50:33
7326,1466,1114,1,Trending item in your preferred category,2026-05-01 04:48:30
7327,1466,1438,2,Trending item in your preferred category,2026-05-02 19:06:35
7328,1466,981,3,Frequently purchased together with items in your cart,2026-04-29 08:44:27
7329,1466,360,4,Highly rated by users with similar profiles,2026-05-04 09:52:26
7330,1466,124,5,New arrival matching your brand affinities,2026-04-27 10:43:06
7331,1467,918,1,Trending item in your preferred category,2026-02-27 17:28:58
7332,1467,710,2,Highly rated by users with similar profiles,2026-03-03 18:29:56
7333,1467,797,3,Based on your recent viewing history,2026-03-06 10:51:57
7334,1467,488,4,Trending item in your preferred category,2026-02-26 13:09:52
7335,1467,1065,5,Trending item in your preferred category,2026-03-05 13:59:11
7336,1468,596,1,Based on your recent viewing history,2026-05-16 12:27:18
7337,1468,1322,2,Highly rated by users with similar profiles,2026-05-21 02:34:24
7338,1468,20,3,Frequently purchased together with items in your cart,2026-05-24 15:08:52
7339,1468,1114,4,New arrival matching your brand affinities,2026-05-19 07:50:24
7340,1468,267,5,Frequently purchased together with items in your cart,2026-05-25 02:22:07
7341,1469,72,1,Frequently purchased together with items in your cart,2026-03-30 01:59:58
7342,1469,824,2,New arrival matching your brand affinities,2026-04-01 05:42:09
7343,1469,1076,3,Trending item in your preferred category,2026-03-26 23:13:03
7344,1469,1001,4,Highly rated by users with similar profiles,2026-04-03 21:03:33
7345,1469,495,5,New arrival matching your brand affinities,2026-04-04 05:05:18
7346,1470,556,1,New arrival matching your brand affinities,2026-03-01 19:30:52
7347,1470,912,2,Based on your recent viewing history,2026-03-02 11:10:17
7348,1470,1434,3,Frequently purchased together with items in your cart,2026-03-01 19:30:03
7349,1470,242,4,Based on your recent viewing history,2026-02-21 18:55:10
7350,1470,747,5,Frequently purchased together with items in your cart,2026-03-01 13:13:31
7351,1471,1228,1,New arrival matching your brand affinities,2026-04-01 19:33:33
7352,1471,125,2,New arrival matching your brand affinities,2026-04-08 04:01:50
7353,1471,1025,3,Trending item in your preferred category,2026-04-05 01:41:21
7354,1471,1476,4,Trending item in your preferred category,2026-04-09 15:43:01
7355,1471,1281,5,New arrival matching your brand affinities,2026-04-03 03:50:02
7356,1472,879,1,Trending item in your preferred category,2026-03-09 18:23:04
7357,1472,587,2,Highly rated by users with similar profiles,2026-03-19 12:47:51
7358,1472,1147,3,New arrival matching your brand affinities,2026-03-15 13:06:28
7359,1472,447,4,Trending item in your preferred category,2026-03-15 20:10:56
7360,1472,1361,5,Frequently purchased together with items in your cart,2026-03-15 23:26:46
7361,1473,209,1,Highly rated by users with similar profiles,2026-04-23 09:24:33
7362,1473,29,2,Based on your recent viewing history,2026-04-19 02:10:36
7363,1473,474,3,Trending item in your preferred category,2026-04-26 05:54:34
7364,1473,831,4,Highly rated by users with similar profiles,2026-04-26 13:13:59
7365,1473,906,5,Based on your recent viewing history,2026-04-19 13:01:58
7366,1474,325,1,Trending item in your preferred category,2026-02-25 22:53:01
7367,1474,516,2,Highly rated by users with similar profiles,2026-03-01 10:58:33
7368,1474,1134,3,Trending item in your preferred category,2026-03-03 08:17:47
7369,1474,807,4,Based on your recent viewing history,2026-02-25 15:44:42
7370,1474,759,5,New arrival matching your brand affinities,2026-03-01 08:28:29
7371,1475,59,1,Trending item in your preferred category,2026-04-15 01:56:01
7372,1475,1295,2,Highly rated by users with similar profiles,2026-04-15 13:26:11
7373,1475,222,3,New arrival matching your brand affinities,2026-04-13 20:19:24
7374,1475,729,4,Highly rated by users with similar profiles,2026-04-18 11:06:14
7375,1475,275,5,Frequently purchased together with items in your cart,2026-04-14 16:08:14
7376,1476,320,1,New arrival matching your brand affinities,2026-04-21 23:53:19
7377,1476,335,2,Based on your recent viewing history,2026-04-20 19:01:47
7378,1476,739,3,Based on your recent viewing history,2026-04-21 00:43:35
7379,1476,280,4,Frequently purchased together with items in your cart,2026-04-22 11:28:49
7380,1476,1149,5,Based on your recent viewing history,2026-04-25 16:59:37
7381,1477,84,1,Trending item in your preferred category,2026-03-14 11:13:29
7382,1477,904,2,Based on your recent viewing history,2026-03-14 15:56:43
7383,1477,177,3,Based on your recent viewing history,2026-03-16 19:12:40
7384,1477,223,4,New arrival matching your brand affinities,2026-03-13 17:08:02
7385,1477,1267,5,Highly rated by users with similar profiles,2026-03-21 15:14:08
7386,1478,30,1,Based on your recent viewing history,2026-05-15 01:58:36
7387,1478,365,2,Based on your recent viewing history,2026-05-11 06:36:07
7388,1478,126,3,Based on your recent viewing history,2026-05-15 00:29:14
7389,1478,1485,4,Based on your recent viewing history,2026-05-11 11:24:21
7390,1478,18,5,New arrival matching your brand affinities,2026-05-10 07:33:24
7391,1479,1476,1,Trending item in your preferred category,2026-04-11 13:54:22
7392,1479,182,2,Highly rated by users with similar profiles,2026-04-13 10:59:44
7393,1479,903,3,Based on your recent viewing history,2026-04-13 00:38:31
7394,1479,1210,4,Highly rated by users with similar profiles,2026-04-17 20:31:24
7395,1479,1075,5,New arrival matching your brand affinities,2026-04-10 13:00:35
7396,1480,997,1,Trending item in your preferred category,2026-03-24 17:35:43
7397,1480,526,2,Based on your recent viewing history,2026-03-31 22:04:19
7398,1480,1269,3,Highly rated by users with similar profiles,2026-03-24 22:46:06
7399,1480,1380,4,Highly rated by users with similar profiles,2026-03-22 20:07:45
7400,1480,348,5,Trending item in your preferred category,2026-03-22 23:59:21
7401,1481,542,1,New arrival matching your brand affinities,2026-05-04 05:25:48
7402,1481,1354,2,Frequently purchased together with items in your cart,2026-05-07 14:56:22
7403,1481,1446,3,Frequently purchased together with items in your cart,2026-05-06 15:45:56
7404,1481,656,4,Frequently purchased together with items in your cart,2026-05-09 10:40:40
7405,1481,593,5,Frequently purchased together with items in your cart,2026-05-03 09:54:20
7406,1482,846,1,Frequently purchased together with items in your cart,2026-05-24 04:00:20
7407,1482,65,2,New arrival matching your brand affinities,2026-05-19 07:21:23
7408,1482,779,3,New arrival matching your brand affinities,2026-05-20 18:05:22
7409,1482,310,4,Based on your recent viewing history,2026-05-26 15:11:27
7410,1482,1344,5,Frequently purchased together with items in your cart,2026-05-23 11:35:47
7411,1483,935,1,New arrival matching your brand affinities,2026-02-17 20:11:14
7412,1483,364,2,Based on your recent viewing history,2026-02-22 17:47:15
7413,1483,840,3,Highly rated by users with similar profiles,2026-02-23 05:05:59
7414,1483,121,4,Based on your recent viewing history,2026-02-21 08:27:38
7415,1483,1149,5,Frequently purchased together with items in your cart,2026-02-18 08:27:50
7416,1484,13,1,Based on your recent viewing history,2026-03-09 10:15:02
7417,1484,154,2,Trending item in your preferred category,2026-03-07 05:25:17
7418,1484,1434,3,Highly rated by users with similar profiles,2026-03-06 01:27:27
7419,1484,411,4,Based on your recent viewing history,2026-03-08 16:54:07
7420,1484,1125,5,Highly rated by users with similar profiles,2026-03-11 02:26:40
7421,1485,903,1,Trending item in your preferred category,2026-05-09 00:06:29
7422,1485,1383,2,Trending item in your preferred category,2026-05-09 04:38:19
7423,1485,18,3,Based on your recent viewing history,2026-05-02 22:35:01
7424,1485,1035,4,Based on your recent viewing history,2026-05-06 00:00:31
7425,1485,488,5,Based on your recent viewing history,2026-05-03 23:22:34
7426,1486,1181,1,Trending item in your preferred category,2026-02-26 18:46:37
7427,1486,930,2,New arrival matching your brand affinities,2026-03-05 17:30:32
7428,1486,529,3,Based on your recent viewing history,2026-02-28 19:10:25
7429,1486,965,4,Highly rated by users with similar profiles,2026-03-05 01:02:54
7430,1486,1283,5,Trending item in your preferred category,2026-03-03 04:00:18
7431,1487,459,1,Based on your recent viewing history,2026-05-23 00:17:15
7432,1487,1470,2,Trending item in your preferred category,2026-05-29 21:28:58
7433,1487,889,3,Trending item in your preferred category,2026-05-24 03:48:07
7434,1487,795,4,Trending item in your preferred category,2026-05-30 10:39:35
7435,1487,358,5,Frequently purchased together with items in your cart,2026-05-26 03:23:34
7436,1488,16,1,New arrival matching your brand affinities,2026-03-18 05:57:38
7437,1488,237,2,Frequently purchased together with items in your cart,2026-03-24 14:07:46
7438,1488,767,3,Based on your recent viewing history,2026-03-25 20:16:23
7439,1488,590,4,Trending item in your preferred category,2026-03-25 23:01:24
7440,1488,492,5,Based on your recent viewing history,2026-03-17 04:56:13
7441,1489,1312,1,Based on your recent viewing history,2026-03-11 04:28:13
7442,1489,634,2,Trending item in your preferred category,2026-03-08 21:01:46
7443,1489,1421,3,Highly rated by users with similar profiles,2026-03-14 02:07:19
7444,1489,110,4,Based on your recent viewing history,2026-03-12 16:17:01
7445,1489,866,5,Based on your recent viewing history,2026-03-09 06:54:59
7446,1490,536,1,Highly rated by users with similar profiles,2026-02-27 09:48:43
7447,1490,278,2,Frequently purchased together with items in your cart,2026-02-21 06:05:05
7448,1490,539,3,Trending item in your preferred category,2026-02-23 15:06:49
7449,1490,1280,4,Based on your recent viewing history,2026-02-23 17:40:58
7450,1490,1412,5,Trending item in your preferred category,2026-02-24 03:55:18
7451,1491,372,1,Highly rated by users with similar profiles,2026-04-30 11:11:14
7452,1491,168,2,Based on your recent viewing history,2026-05-04 14:22:28
7453,1491,1082,3,Based on your recent viewing history,2026-05-09 08:36:40
7454,1491,981,4,New arrival matching your brand affinities,2026-05-08 21:33:04
7455,1491,72,5,Based on your recent viewing history,2026-05-01 08:56:42
7456,1492,921,1,New arrival matching your brand affinities,2026-05-02 19:32:11
7457,1492,271,2,Frequently purchased together with items in your cart,2026-05-01 14:49:02
7458,1492,965,3,Trending item in your preferred category,2026-04-30 11:29:56
7459,1492,350,4,Trending item in your preferred category,2026-04-29 03:10:58
7460,1492,872,5,Frequently purchased together with items in your cart,2026-05-02 16:42:46
7461,1493,1320,1,Trending item in your preferred category,2026-04-25 11:37:13
7462,1493,1148,2,Based on your recent viewing history,2026-04-27 18:41:41
7463,1493,365,3,Trending item in your preferred category,2026-04-21 13:11:52
7464,1493,703,4,Based on your recent viewing history,2026-04-21 09:49:06
7465,1493,720,5,Trending item in your preferred category,2026-04-24 19:17:50
7466,1494,1228,1,New arrival matching your brand affinities,2026-06-02 09:40:58
7467,1494,1365,2,Highly rated by users with similar profiles,2026-05-25 08:20:46
7468,1494,1138,3,New arrival matching your brand affinities,2026-05-30 14:35:25
7469,1494,361,4,Frequently purchased together with items in your cart,2026-05-28 10:41:27
7470,1494,1487,5,New arrival matching your brand affinities,2026-05-25 00:30:51
7471,1495,1251,1,Frequently purchased together with items in your cart,2026-05-22 02:00:58
7472,1495,519,2,Frequently purchased together with items in your cart,2026-05-22 23:31:22
7473,1495,9,3,Highly rated by users with similar profiles,2026-05-19 19:30:04
7474,1495,155,4,Based on your recent viewing history,2026-05-16 13:56:09
